m/z,RT [min],Name,Tags,Foston_Ex_1-2 (F6),Foston_Ex_1-9 (F7),Foston_Ex_1-10 (F8),Foston_Ex_1-11 (F9),Foston_Ex_1-12 (F10),Foston_Ex_1-13 (F11),Foston_Ex_1-14 (F12),Foston_Ex_1-21 (F13),Foston_Ex_1-22 (F14),Foston_Ex_1-23 (F15),Foston_Ex_1-24 (F16),Foston_Ex_1-25 (F17),Foston_Ex_1-26 (F18),Foston_Ex_1-33 (F19),Foston_Ex_1-34 (F20),Foston_Ex_1-35 (F21),Foston_Ex_1-36 (F22),Foston_Ex_1-37 (F23),Foston_Ex_1-38 (F24),Foston_Ex_1-45 (F25),Foston_Ex_1-46 (F26),Foston_Ex_1-47 (F27),Foston_Ex_1-48 (F28),Foston_Ex_1-49 (F29),Foston_Ex_1-50 (F30),Foston_Ex_4-1 (F31),Foston_Ex_4-2 (F32),Foston_Ex_4-3 (F33),Foston_Ex_4-4 (F34),Foston_Ex_4-5 (F35),Foston_Ex_4-6 (F36),Foston_Ex_4-7 (F37),Foston_Ex_4-8 (F38),Foston_Ex_4-9 (F39),Foston_Ex_4-10 (F40),Foston_Ex_4-11 (F41),Foston_Ex_4-12 (F42),Foston_Ex_4-16 (F43),Foston_Ex_4-17 (F44),Foston_Ex_4-18 (F45),Foston_Ex_4-19 (F46),Foston_Ex_4-20 (F47),Foston_Ex_4-21 (F48),Foston_Ex_4-22 (F49),Foston_Ex_4-23 (F50),Foston_Ex_4-24 (F51),Foston_Ex_4-25 (F52),Foston_Ex_4-26 (F53),Foston_Ex_4-27 (F54),Foston_Ex_4-28 (F55),Foston_Ex_4-32 (F56),Foston_Ex_4-33 (F57),Foston_Ex_4-34 (F58),Foston_Ex_4-35 (F59),Foston_Ex_4-36 (F60),Foston_Ex_4-37 (F61),Foston_Ex_4-38 (F62),Foston_Ex_4-39 (F63),Foston_Ex_4-40 (F64),Foston_Ex_4-41 (F65),Foston_Ex_4-42 (F66),Foston_Ex_4-43 (F67),Foston_Ex_4-44 (F68),Foston_Ex_4-48 (F69),Foston_Ex_4-49 (F70),Foston_Ex_4-50 (F71),Foston_Ex_4-51 (F72),Foston_Ex_4-52 (F73),Foston_Ex_4-53 (F74),Foston_Ex_4-54 (F75),Foston_Ex_4-55 (F76),Foston_Ex_4-56 (F77),Foston_Ex_4-57 (F78),Foston_Ex_4-58 (F79),Foston_Ex_4-59 (F80),Foston_Ex_4-60 (F81),Foston_Ex_4-64 (F82)
190.04307,1.058,Tricyclazole,Not in Internal DB. MS/MS match only,43374395.3,41129132.9,34951595.74,44025350.95,26080330.22,22795055.17,37747689.9,20382677.48,21057336.66,11213557.17,26223322.78,29698655.64,28271993.28,21552143.26,34071996.58,30836571.7,19371644.67,23122474.96,27068211.02,24068270.98,21569666.4,1908863.534,19498051.83,25490229.78,13773376.15,98847.24971,110492.4895,106714.604,177839.1385,139833.3948,141377.4177,132689.6486,68636.77538,43957.98281,114704.5196,133667.6498,113986.214,63752.34711,149629.3427,97368.79626,122389.0512,166134.0563,95828.64624,84812.61615,95617.57449,127038.4737,125250.1207,129226.9409,105715.1331,54600.56735,40713.8176,93458.27889,82676.89069,131618.3805,135105.2104,149515.1291,116928.4755,132384.8665,120279.2499,121754.6599,46885.07938,48543.42978,43924.39396,46869.29787,34564212.65,38855328.5,32225751.84,45396937.45,41358813.03,30930342.16,30090465.53,37014953.59,27087177.39,34912585.14,25013275.36,27533062.43,47606734.63
240.1804,0.917,Tetraglyme,Not in Internal DB. MS/MS match only,37609910.84,35930496.96,29674069.23,33974680.96,23979575.24,34258030.35,17307119.79,5396645.566,10983144.54,4335387.178,9022164.337,13678640.89,3138878.017,11607779.38,15398743.87,7599531.089,5927957.594,7013639.249,6687874.568,15711512.46,13685230.45,10558824.91,10812040.62,8645992.549,11603491.69,8931.234312,10183225.05,314265.7957,42959015.01,437682.0517,50191417.12,532063.4869,402200.7836,13901471.78,50836632.7,9226.06453,51893201.48,8925.952508,247688.1589,8948.047303,9303.911321,30940447.8,15848297.78,25183607.37,8860.123901,9423.500042,9579.384915,41252793.23,20185828.27,25840363.4,8969.413845,694888.333,23807768.65,1173167.807,29672830.01,593650.33,15025434.2,1674115.295,482857.7437,1965922.046,18482806.23,30501881.8,24451731.96,9360.27493,1296564.77,761994.4399,681434.4672,30710219.08,22598311.56,20584070.33,755103.7949,633953.6943,2147847.408,61218894,31478162.98,45726339.64,10245.13809
360.14968,5.457,Sugars -Disaccharride,Not in Internal DB. MS/MS match only,17497.54505,346298.8248,17430.97471,18493.40702,427319.5831,245065.0161,173414.4439,362156.2851,1228619.093,351159.6984,12863.05521,892855.5078,568974.4565,5850573.828,7577379.471,6318003.697,1830283.816,6989771.727,5791825.753,8600339.25,6492213.995,12144348.46,14468748.86,13035231.69,12360606.78,13842.45703,593519.8705,13631.90222,1687141.013,15906.70136,877482.9756,16934.1898,3200659.537,12129.58463,17188.98073,2958355.979,16242.00958,15827.8325,1027944.272,2086381.251,1036078.293,2921674.246,609467.4838,2113362.265,986773.0093,1267195.923,1145591.174,755815.737,726267.5858,44240.51585,14781.75296,2346569.078,330171.7736,1490707.339,430032.1321,1192108.01,174452.0672,15959.60891,278995.3005,496537.0319,14106.6885,12908.20244,15020.79129,11664.44433,2744112.814,1874434.211,2720638.009,13145026.74,13456970.97,13057052.35,2182349.032,909451.5873,79387605.92,976338.4962,948978.4445,2425162.545,13268.39701
98.98404,5.43,Phosphoric acid,Not in Internal DB. MS/MS match only,170963506.8,168411668.7,151402891.8,167009158,136758635.7,157092069.3,182696343.6,172570919.5,125995834.9,148565147.4,171940928.5,176347327.3,103021662.1,109061152.1,177558807.2,138543955.4,201900488.3,117941457.3,106852220.9,148488897.8,126523247.1,87898872.73,159237273.2,181139675,182290614.3,199928398.5,179024348.1,206097171.1,307498698.7,229402665.4,374020780.4,215483942.5,220459871.2,47464652.62,215492107.7,203922724.6,213437766.1,132012126.8,229569914.5,234172329.5,222752472.4,383318549.5,88250497.01,121392654.4,109459426.7,194643007.4,142176228.7,233787301.4,148328650.9,105292121,156872336.3,151612170.4,203922096.1,201493432,334229072.7,217050685.9,344228564.2,182624287.2,149828929.7,196620635.7,108889687.4,90845371.85,112568945.6,53144089.37,152121280.7,254776567.4,224631502.4,171439558.7,150792433.5,162980328.8,186477887.2,151957441.7,215596694.8,82273842.73,135831679.2,168903473.2,71497642.3
166.0723,3.406,Methylguanine,Not in Internal DB. MS/MS match only,15933.79111,17705.69015,18984.93097,17146.0331,243024.8164,153396.2541,310532.9444,5227020.995,4374538.108,4908928.012,7107657.072,6233578.289,5370136.977,4736417.297,4502159.822,4598138.533,5601109.597,5107215.084,2645616.357,2267276.708,2683092.402,2756142.249,4254312.351,3722951.639,3382769.197,20343311.72,2751384.17,23291308.92,5282765.509,26515502.74,5774028.727,10666806.36,12567834.8,2193050.205,9975095.446,15566597.63,9778838.502,20405713.12,24341854.17,19202992.7,19513325.34,5849304.433,2393879.605,5220115.569,8651160.995,8814455.389,9331389.163,8974814.223,8521272.978,8152746.162,16292.76281,13974886.58,4258300.003,16385024.41,4801177.408,14373238.91,4990607.846,6379411.893,6505398.92,9335970.29,3497310.507,3103603.143,4149541.638,14619.88617,7722165.506,18446036.26,8400530.333,3235844.868,2868818.116,3543310.253,8782093.413,6476556.288,6283968.621,5386903.411,830209.3736,5111576.736,16835.42293
190.1185,5.095,Homocitrulline,Not in Internal DB. MS/MS match only,10938.676,230638.7903,239888.4986,242076.2638,232899.1487,515451.7021,23611.38854,6259661.854,5948542.132,6118306.655,4622248.998,4508829.403,2930005.82,483459.9132,579250.4683,555527.49,3931398.379,3334611.024,2451521.284,291365.2369,502657.6195,460829.8716,1174400.98,1095846.127,2946763.502,1140336.334,4643778.71,2628620.723,11628697.57,1333936.214,9200665.615,21521481.23,33974369.18,626253.086,3786955.139,28472951.55,4346612.318,13456.51794,20080229.43,7742547.699,7448535.956,28131119.84,7754816.801,19535947.03,8145784.511,3475042.503,3952378.057,5107457.357,5674064.587,6117006.129,12029.78191,3588821.784,3434008.774,3790029.966,6544773.999,1064976.876,7614915.807,4500772.545,3457069.272,10157730.83,3309647.482,3161650.283,5072316.122,11834.20928,8595041.472,4553384.404,10477503.22,3397115.852,3458583.937,3162380.662,5779986.205,3991929.928,4711799.458,4891139.051,917014.4776,4655297.156,11506.20569
451.12269,2.806,Flavanone glycoside,Not in Internal DB. MS/MS match only,64598.80196,69513.29845,61275.10377,62917.93452,57702.98675,64017.41634,59638.74788,45243.62955,47304.57152,43211.06421,43981.01799,44768.76014,46623.38574,50876.8374,63856.21316,54313.86336,42633.8739,51500.31154,45750.14168,62287.3473,86508.7694,61229.77634,62205.36622,67071.98931,61724.78745,49377.93133,49624.9818,46121.16706,44183.71634,44596.09729,46436.40314,44369.71052,46572.74365,50450.48791,47122.39141,45759.87225,46547.5997,49180.95794,44965.49549,47820.28607,48258.70828,44200.96492,52007.27781,45922.11185,45719.3563,46147.13694,47538.04765,47717.21432,44951.81577,45500.81218,48362.93523,44832.55958,43238.43483,45172.63062,43760.28068,47729.79595,43204.35202,43255.55338,43945.0425,42974.75933,46911.30029,47492.53288,44525.22546,46057.17342,71785.50634,45765.58646,77571.30136,69246.04379,81573.13272,70767.84172,45934.78122,51387.67588,46417.52805,46824.96541,51535.21983,45567.28783,69893.21306
423.08235,4.48,Flavanone glycoside,Not in Internal DB. MS/MS match only,22603.34648,3218447.688,2911053.109,3831133.902,3692797.085,3429610.213,2862292.656,23995.59079,24216.75581,23346.1565,22953.27986,22123.54979,22082.55405,2479128.145,4262772.169,2502970.495,22469.69606,24398.18786,23224.78089,5558046.87,6711680.578,5866848.797,1855438.843,7237665.812,5080835.652,22588.42326,26642.73442,22927.27761,28114.9365,22847.87557,26352.07986,23610.51924,23637.97164,22115.11288,22587.41932,23160.05664,23276.97263,28463.67118,22929.93042,23107.50932,22935.2048,26692.85582,25381.71547,27968.60918,23141.7194,23897.49708,23807.8548,23057.65754,23221.17383,22550.01774,32843.63669,21883.43876,22847.59505,22884.52557,22871.36927,22404.10261,22587.80542,24046.32049,23615.63054,24086.22789,22333.63744,22605.93733,22599.5168,22620.93831,10274173.11,23629.82492,11480165.64,10769505.79,12490328.13,6154311.318,24810.69694,23988.00189,26302.09017,23475.73417,22010.94957,23043.87951,23384.80618
114.09118,1.08,Caprolactam,Not in Internal DB. MS/MS match only,430143202.1,680275205.4,513318537.1,624668059.9,1212865902,612918623,953218714.2,1269662893,1586200382,1792604599,1473998395,1882721826,1277863166,1856895796,1807574766,1470309308,2714643449,1968987797,2246471338,1719391796,2074227173,1504840949,2437644613,1894312895,3305496662,3341701679,2450156293,2396354113,3257960640,3293618348,6050933459,3240151383,2460780696,235659893.9,2621493280,2939865690,2594816253,1333421283,3504881318,2288872138,4529189519,3755784796,1847602701,2162953489,2222365698,4823963893,2689000975,2892206662,2538083428,844583369.4,415917836.8,2253527505,1681257482,2916202665,5421850385,2960004401,4359498372,2771782548,3017084643,2761716091,400861024.5,504474017.6,368330379.7,462802313.2,2934329121,1849310714,2634944974,3818543317,2401802056,2201267772,1739945874,1844937515,3325335263,1282465486,1431895198,1954762508,336638756
387.18032,0.933,Bis(methylbenzylidene)sorbitol,Not in Internal DB. MS/MS match only,7638569.622,12868747.94,18538141.83,17506950.6,17008047.45,9232043.723,10974461.1,3296426.764,1684755.375,1251846.266,2770441.474,2518225.056,2799448.609,5404470.877,5933780.977,5239871.089,8116675.646,8927070.728,4373016.098,3617094.929,5054180.826,6860807.772,8573436.272,4476019.664,5235092.085,6924645.043,4015419.27,5680788.372,6676709.471,7185692.672,8351300.853,3824627.803,2823371.489,818260.5714,4248925.022,10646709.3,4471141.064,6910580.502,4648403.439,6650769.536,2314177.09,4379649.992,3030624.8,3782423.633,7955838.73,6151172.337,15412377.12,2748012.504,3524512.063,2795659.58,7899006.969,6296397.316,4329281.768,4564415.989,4652379.083,4238495.215,7613014.234,4589451.738,5319550.334,5151388.408,1030816.718,4516570.892,5920214.667,5957615.947,1029484.794,5007226.203,1130019.954,3593617.828,8451896.711,4951422.699,5587523.984,5535884.224,4857029.86,2988604.885,513841.2812,4478557.401,2653257.215
153.07664,5.16,Sugars-Alcohol-Pentoses,Match with Mass and RT only,328099.7427,29305.75084,31215.03248,32251.57259,938212.3996,29500.60138,27190.62446,20756.61099,20241.02683,21679.59323,13999.97959,13962.8773,13938.00673,32750.76415,31579.57354,31394.43942,13978.44143,18831.67239,15443.16763,31613.4013,30099.94895,32439.86764,22650.54065,27917.69686,13806.9719,175123.993,310117.5029,166843.2882,14962.96971,14255.58983,14688.71861,15620.31248,15364.05013,585326.639,631088.8262,19807.41717,9172786.223,17308.65101,587617.6381,141497.3327,121563.586,526110.0948,1068812.796,15388.34379,21435.55995,26359.79934,28354.2896,20457.80841,266189.4402,16937.96099,15332.79546,156679.4371,223939.0202,281218.6,152828.1462,1276132.998,491407.7727,24672.28468,24985.0492,1144710.642,15021.95623,206482.1878,214288.9292,15343.15455,27464.23701,15122.19703,28096.54157,743458.2911,29775.77168,28622.88536,27240.18224,119068.2535,20159.81214,16277.59504,1423833.984,17897.00888,418000.0294
139.03874,1.024,Salicylic acid,Match with Mass and RT only,455270.3926,687349.7096,520479.7843,479241.093,27932.88899,275058.7725,27133.29396,36254.59272,169430.1895,51665.04866,50854.51858,55182.58662,29048.72936,1496371.858,1378576.918,1768410.171,68726.79666,1656105.586,54357.17142,1433188.686,710917.2548,1096019.711,947075.8422,2343583.94,734119.7173,53286.5164,49883.74079,59790.52586,85894.76367,87617.06894,87453.27906,81505.01933,40444.10424,27388.89626,53517.54531,70501.00965,65489.37606,40374.28734,81301.4241,59468.43307,71857.61926,90345.86146,54377.23488,53496.73254,60554.49881,76490.28607,72447.1761,71418.99874,63689.4021,32450.40293,25621.0283,57858.51321,44668.6306,82304.88649,81707.08459,52585.82137,74050.66763,63443.15416,71199.9423,75897.91033,29692.26629,30742.49767,27817.26765,155302.4215,3585956.621,31938.48252,2612231.974,2407137.518,2449578.753,1410774.127,54712.42879,50854.13557,77126.03466,38514.07692,54900.59378,54190.79788,2096550.224
141.06563,3.729,Picolinic acid,Match with Mass and RT only,20659.97538,549692.2191,471073.1167,444499.424,21270.65516,20420.50517,91244.64604,7920434.609,8181263.389,8653748.746,3217930.296,3642717.78,2179194.695,7356873.927,6707086.443,6335072.701,3420310.246,5076286.389,4886537.416,4917182.415,4772208.293,6079675.405,3840882.027,4867975.138,3331772.692,157136.4975,330781.2726,411283.6413,1758367.008,411974.3103,1861516.595,2096591.612,1803512.4,26349.21023,1560118.204,1734384.592,1281944.952,9877192.076,1969880.414,1134284.886,1243902.567,2320561.345,317007.5511,2436158.789,2508473.179,2776066.618,2214005.641,2332518.041,3408288.129,2200210.536,19955.95584,1015033.988,1234653.201,628597.5109,1527430.223,485604.5744,1561047.706,2227653.327,1484007.74,2256903.368,741774.5497,548031.5135,1142788.058,21022.05628,1391711.593,2014150.926,1394362.523,2567149.711,1792749.911,4484693.879,4136816.566,1666708.746,6715248.874,2315748.148,155514.4354,3574082.037,291664.71
137.05948,1.243,Phenyl Acetic,Match with Mass and RT only,21408546.55,16578655.71,22337591.7,22570476.36,16757698.27,15330772.46,17430170.6,14253717.71,13940349.97,13603532.02,9021909.631,11527902.9,8501872.473,14906324.87,18755890.01,14981186.9,12148919.26,12219825.6,10941764.24,12496729.15,16972097.04,16480150.41,13286001.25,13701459.32,10654788.35,37184.06933,45103.99072,35862.9041,55748.1289,52927.30036,64647.86456,59145.49937,31218.08738,13381.28335,48742.34033,50912.05446,48677.82002,31951.79758,55109.75622,43631.48192,50435.86642,69095.26136,35396.98288,40473.93145,42382.59523,54673.27947,51561.64658,49582.58178,43658.85408,20660.86602,16513.81785,44081.39183,31560.86326,52744.43488,53301.56791,53412.68011,48093.72901,52557.3994,55324.01118,52643.95325,14031.15568,17653.87731,15665.53305,16717.22517,7241727.349,11510471.77,8087597.238,15148312.28,17294283.87,18621923.91,15677612.32,10711163.78,15728929.06,12991267.87,6205621.395,12592742.64,10973270.1
220.11787,3.546,D-Pantothenicacid,Match with Mass and RT only,13620.04497,3505405.293,3697320.681,3170383.417,3399258.803,2764120.991,2961624.01,52464031.76,48940548.94,47236443.22,41320247.66,37735733.8,31056212.11,43818221.87,43925745.36,39136739.18,38733246.62,52406776.99,41325883.9,25443487.94,28216930.09,26767534.62,41252994.35,39096172.33,38282309.37,18700.41152,33604456.18,17821.64618,50313039.86,17915.91935,66423930.17,75391881.21,89686263.98,14792195.81,50269597.22,82897732.7,67186477.07,37054873.74,14947.85452,16037.30935,15308.32051,30569821.39,17976219.43,31658124.46,45083330.33,57491877.69,64800929.84,41484334.54,41412085.12,31354135.55,12940.4054,13006.17723,24836666.1,13951.72275,30099055.78,13094.73681,22618753.89,33367656.02,27640079.39,46613600.82,19532734.02,17401792.21,23130020.51,11917.36506,42254380.6,30839052.57,40597321.39,32853593.29,28857954.44,33586910.2,77247185.75,55209371,87545343.04,45442421.81,8978057.645,37250848.59,12979.60432
116.07057,5.145,DL-Proline,Match with Mass and RT only,10767.23221,25121.63822,23756.7657,25663.36932,21366.29389,22602.72781,22819.96547,4334251.271,5765062.082,8650470.012,10654.93798,10626.7006,10607.77241,24925.5621,26353.6657,23893.3066,10761.58823,370292.4002,191364.7376,24059.95151,22908.11119,24688.94869,17238.60412,21247.26873,11674.39866,11240.28365,11604.18407,10984.06647,11387.83905,97922.49168,11882.92701,145966.2236,11737.61514,10768.46666,10960.65438,15074.7935,11449.24934,13173.06227,11748.70829,11795.66455,11230.89053,11919.12266,11140.45759,11711.57769,3840881.055,7221931.904,11303540.94,5732277.785,3537969.824,1603994.798,11669.30163,11218.29872,92239.65176,11673.52369,11469.26829,11586.8989,11609.57153,7751487.243,8995058.545,5825771.891,371286.8112,142463.4314,1179201.712,11273.35352,20902.15489,11509.02188,21383.38173,22570.88107,22661.39021,21783.9652,9697001.675,11092010.27,4075826.07,2999902.043,251527.7132,2079667.278,11460.79211
132.06542,5.418,cis-4-Hydroxyproline,Match with Mass and RT only,2042101.156,2014468.763,1681514.896,1963878.147,1679179.341,1432301.179,2089260.748,546237.9486,576107.3492,545978.9501,512150.068,457680.9498,272855.0014,672816.6261,1459634.315,927632.8219,611526.4475,1059078.046,512912.7465,1403405.726,1279594.891,1548716.693,1756245.221,1646246.503,1092660.49,470266.9543,730607.9995,871968.9996,2077550.318,1535547.88,1322934.529,2026570.96,1522201.722,16148.54891,2893680.202,2303144.028,1986299.157,1966888.671,1503275.247,1066704.516,1250531.265,1840680.552,1066254.591,1842053.169,653903.7443,1593218.154,2204168.42,1244519.982,1107993.868,974609.2003,409322.0641,1804212.72,2698524.004,407607.7243,1610739.393,155810.9726,1653775.623,1847240.865,1275559.169,1735072.891,1097662.548,749132.8634,1262880.428,455872.8125,1314333.166,728316.2996,1720654.916,2868852.67,2675178.521,2043877.521,1035322.998,799818.3464,1585593.562,727742.9462,19015.22704,1734169.265,1044819.892
107.04912,3.798,Benzealdehyde,Match with Mass and RT only,1518107.687,12120754.36,21282201.26,21583319.36,22888585.46,21838542.06,16797798.68,8369426.332,7304050.114,7134115.6,9238.576226,8933.891248,9274.685466,1326922.946,1113222.799,952109.1684,83409.15485,421083.5431,141730.6728,3982323.879,5993144.508,2633694.479,2300686.683,8296777.91,18666437.75,10690.21466,10408.53278,9677.372514,258336.775,9867.659036,93925.08102,232839.573,9314.640975,10925.61479,10078.21687,10250.39327,234316.5189,10143.89389,9381.010113,9989.522643,10204.33385,180731.5927,11555.09698,216583.7913,572763.5054,9670.11612,95057.23441,10978.85168,224868.2211,593338.246,2341770.308,9622.297815,10074.17507,10689.1894,9964.501348,11358.58685,9795.638223,658213.2688,487460.2571,617728.6922,10718.66723,10677.69424,10309.52087,10377.30575,4446387.832,194444.6032,4443664.301,3238102.347,3721735.595,2916446.744,935404.9898,272166.2967,1190979.939,250598.9905,10167.58804,615976.1371,3057926.946
180.08656,4.587,Amino-Sugars-C6,Match with Mass and RT only,21250.17795,29300.91351,27990.41566,27798.42744,27097.65135,27912.85734,29931.8158,23106.67356,24892.87368,22325.30141,22200.79525,21415.44263,21132.22677,31945.11858,30591.85028,30088.45937,21126.92406,23528.98399,22747.5256,27382.72784,26754.53361,28578.34527,25849.44177,24908.82666,23909.41463,21647.97166,56854051.62,22550.796,2587252.717,22038.52043,1881980.442,21977.99048,22251.71395,21598.35038,22196.10724,23430.31291,22493.87011,33279482.49,22849.14586,22892.30544,23034.34977,1997162.572,50562374.46,1956978.065,23380.61123,23552.28073,23709.98161,22358.03084,22452.01451,22293.75934,197012282.3,21734.38756,21769.288,22363.35261,22221.32373,21503.73668,21608.23892,23341.97353,23413.88088,22744.50652,21415.89113,22331.06039,21999.94488,21611.28171,25746.83398,22568.22172,25527.99989,26706.81365,27055.84496,27558.98747,28419.68585,24301.28101,27985.15962,22968.92977,21283.26334,24237.15834,22228.17023
132.06542,4.922,Aminolevulinic acid,Match with Mass and RT only,7117.876849,631228.8927,298561.0254,243310.5756,178254.0182,239426.001,334407.3687,516337.0972,9094.039471,174299.689,357339.5995,277794.5681,478002.1355,334754.9858,127259.0182,383896.1275,273486.0499,9050.435507,10105.1481,193853.0131,164762.776,660179.0202,226052.3087,10107.54649,8373.297724,7259.715532,1088439.719,3849429.196,1159177.053,7470.90289,1303023.956,1739498.93,1017020.01,138798.3731,2161007.52,782949.1161,2621012.967,1039917.412,638319.0677,954212.9558,2179265.902,3715117.773,122650.1038,1613523.337,954439.6837,870443.433,692787.0203,2351905.677,2483169.235,1380356.14,7673.945772,7773.96581,412124.9606,7539.664458,861016.6721,7431.807079,480135.251,802730.1093,795926.158,811983.5193,603276.317,376309.3637,1528454.053,7303.233301,9172.716665,886943.3259,8756.638245,384827.0254,302094.8838,439853.0342,746483.3946,374241.8815,2136460.715,1181793.752,333370.9737,965530.5114,7251.881194
