m/z,RT [min],Name,model_metabolite,mass_difference,Tags,Formula,Foston_In_1-B_Met_LC_HILIC_Neg (F33),Foston_In_1-C_Met_LC_HILIC_Neg (F34),Foston_In_1-D_Met_LC_HILIC_Neg (F35),Foston_In_1-E_Met_LC_HILIC_Neg (F36),Foston_In_1-F_Met_LC_HILIC_Neg (F37),Foston_In_1-G_Met_LC_HILIC_Neg (F38),Foston_In_1-H_Met_LC_HILIC_Neg (F39),Foston_In_1-I_Met_LC_HILIC_Neg (F40),Foston_In_1-J_Met_LC_HILIC_Neg (F41),Foston_In_1-K_Met_LC_HILIC_Neg (F42),Foston_In_1-L_Met_LC_HILIC_Neg (F43),Foston_In_4-A_Met_LC_HILIC_Neg (F44),Foston_In_4-B_Met_LC_HILIC_Neg (F45),Foston_In_4-C_Met_LC_HILIC_Neg (F46),Foston_In_4-D_Met_LC_HILIC_Neg (F47),Foston_In_4-E_Met_LC_HILIC_Neg (F48),Foston_In_4-F_Met_LC_HILIC_Neg (F49),Foston_In_4-G_Met_LC_HILIC_Neg (F50),Foston_In_4-H_Met_LC_HILIC_Neg (F51),Foston_In_4-I_Met_LC_HILIC_Neg (F52),Foston_In_4-J_Met_LC_HILIC_Neg (F53),Foston_In_4-K_Met_LC_HILIC_Neg (F54),Foston_In_4-L_Met_LC_HILIC_Neg (F55)
180.95157,5.928,,3-Phosphohydroxypyruvate,0.0038900000000126056,MS2 available,,484756.3143,520466.0814,588648.2686,440049.8067,438247.6643,474263.0462,527856.1639,585669.2136,416338.2247,526641.5112,461751.8715,363208.4425,17867.52436,472078.6167,428709.3778,492821.2434,542358.2942,442012.4293,447592.5742,392020.4963,585539.5689,561599.3648,597322.5606
134.04671000000002,5.817,,L-Aspartate,0.0012000000000114142,MS2 available,,5167427.9,5206425.1110000005,4905141.839,9136280.337000001,8163570.272999999,4602577.33,3690589.394,3077381.3019999997,8364116.068,3822931.522,3968072.877,4818411.008,434731.2037,3570743.619,3949698.244,4381955.789,3563935.1769999997,4847852.901000001,1928379.581,3035008.385,3356987.704,3216024.7989999996,3175706.937
444.13535999999993,5.23,Unknown 456,Tetracycline,0.0179100000000858,MS2 available,2414622.249,2003986.71,2568141.179,5548259.246,6470528.526000001,3335368.9960000003,1900564.628,1678905.3480000002,1833959.698,5677386.457,3521479.453,5472754.96,3547778.503,7097.120609999999,3578217.7010000004,3364601.6180000002,2911872.315,2310162.736,2247587.141,2566538.879,1229822.78,3135677.185,2943958.673,2473783.776
460.23897999999997,4.45,Unknown 457,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine",0.034079999999960364,MS2 available,544650.705,152809.3349,119098.7996,523557.2912,1050119.104,595758.6779,8236.144462999999,7874.2020489999995,8309.960095999999,8337.121931,8313.821189,8451.787476000001,7666.0028680000005,7008.4162209999995,7691.756067,8030.584575,7904.479161,8131.13262,7513.904044,7421.021004000001,7582.155395999999,8056.774044,8528.876318999999,8174.92744
461.04528,5.69,Unknown 458,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine",0.16761999999999944,MS2 available,2948945.298,3106770.9960000003,3011779.3310000002,4623258.633,3786705.44,3650967.3639999996,14277291.18,17659133.25,17932200.35,11644467.83,18373955.46,18649289.89,3222986.4289999995,7851.782792,2717780.7369999997,4647717.804,5460195.098999999,3977755.227,3548991.713,3539163.81,2032444.505,25212593.46,26419085.87,25842120.83
470.80582999999996,5.78,Unknown 459,5-Formyltetrahydrofolate,0.3455100000001039,MS2 available,4815988.545,5192160.172,4434472.477,4448565.971,4296914.575,4212718.983,4033660.247,4334338.393999999,4064712.9760000003,3611237.4639999997,3611794.1180000002,3872792.682,4619185.728,17778.33727,4737935.422,4537266.238,4705493.321,4505188.383,3935768.041,3749823.2339999997,3277426.79,4475646.642,4195551.59,4254251.041
478.14123,5.36,Unknown 460,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramic acid,0.0393699999999626,MS2 available,1394613.518,1487757.884,1215367.453,1031314.319,1266529.425,1812326.5690000001,1091968.512,1143691.264,1273027.232,879870.5548,2269611.254,1306061.185,206540.0071,7011.881090000001,255425.4505,653211.0046,939919.9457,791520.105,613350.7319,580343.9438,557437.1724,1990813.843,2611512.879,2048185.899
480.30849000000006,3.3,Unknown 461,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1),0.0006999999999379725,MS2 available,287467.3946,273378.1115,277714.6365,425713.0355,486274.3581,527577.1636,371111.0072,518920.4737,682773.9907,518668.7548,670737.8642,677633.6042,95972.39249,8399.053682,169178.9333,240531.8857,134794.6824,156866.5859,392907.0143,585620.8234,477184.3699,420785.1672,488561.3494,513696.2239
482.32417000000004,3.29,Unknown 462,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0),0.0006699999999568718,MS2 available,60671.38453,60556.53886,59272.1221,22904.81363,52404.37904,74154.5695,847473.6859,856086.707,1207302.34,565654.3289,397241.0418,493003.9822,30879.149230000003,8433.758534999999,51208.58185,240531.8857,134794.6824,156866.5859,77341.98192,149210.2733,113133.5835,292910.582,460007.7207,353598.4485
485.14331,5.51,Unknown 463,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0),0.8624699999999734,MS2 available,21874.76902,10397.14048,71096.70126,10839.48024,10953.04341,10649.68341,143370.7172,61940.281579999995,169847.9062,47783.2471,78648.72086,164821.9226,5020266.682,8222.95261,4990554.754,923522.4875,329439.1695,329191.9261,1231161.097,615969.2964,448976.0002,175900.8929,189213.672,180794.6328
486.83718,5.78,Unknown 464,DATP C10H12N5O12P3,0.13454999999999018,MS2 available,1655725.563,1718435.866,1504333.51,1509804.515,1519191.996,1460444.1430000002,1348004.1719999998,1419556.0369999998,1394949.282,1173766.257,1222064.1709999999,1312937.957,1590755.832,16400.308119999998,1619760.782,1593644.475,1645908.795,1601720.6509999998,1226287.646,1259938.493,1174628.49,1422334.781,1449227.7219999998,1449657.709
495.12457,5.83,Unknown 465,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate",4.157929999999965,MS2 available,56136.02754,198411.5298,102180.7001,2061062.919,2494055.827,4599064.223999999,12334.88225,12287.97951,12569.89542,111574.6316,21222.11545,44164.64196,485666.7026,8501.301634,404810.7623,11447.933140000001,11819.29845,12363.77879,11738.817140000001,9512.580683,10155.34222,12659.576070000001,30766.4147,19303.508680000003
496.33982000000003,3.28,Unknown 466,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate",5.373179999999991,MS2 available,260052.4563,299971.4027,299690.4786,339846.3262,424210.2335,649680.6352,1897283.2380000001,2238286.29,2840994.3439999996,1740847.6090000002,1227248.524,1440336.7719999999,429836.597,8101.398392,673316.817,845710.9303,479336.1865,561037.67,404931.1369,675685.9641,570768.3161,1079798.713,1703988.892,1502540.737
499.00114,5.69,Unknown 467,3'-Phosphoadenylyl sulfate,3.955980000000011,MS2 available,1855628.5,1855077.4719999998,1749272.017,2936031.082,2316822.785,2303933.405,8958242.172,10380935.6,11314735.48,7100687.544,10708405.48,11663336.63,1969919.144,7760.004629999999,1650246.499,3137644.296,2971070.881,2101949.385,1953163.021,2003826.888,1539019.086,15279193.8,16132905.83,13716077.33
501.13835,5.87,Unknown 468,3'-Phosphoadenylyl sulfate,1.818770000000029,MS2 available,110599.0344,111398.633,135683.2848,80800.18714,32855.52474,99939.48698,236594.7039,192609.5041,299295.334,79639.00194,134581.5461,292561.5355,7562518.962,11000.06868,8216297.57,2121173.383,859028.2978,859239.2009,4853201.768999999,3260887.903,3370332.686,317986.5916,226785.6042,278236.999
504.32345,0.63,Unknown 469,Raffinose C18H32O16,0.154420000000016,MS2 available,41055317.54,28560653.01,28007464.54,30822911.08,38494586.8,37439330.38,45740294.54,39293050.46,43798681.23,29740051.57,48731808.74,37857825.26,40729865.72,9090.223414,45072387.57,29571724.91,43724036.99,49480630.13,38375249.63,44101760.75,31765945.29,38420893.94,58924967.4,37654539.69
509.0814,6.06,Unknown 470,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1),0.20709000000005062,MS2 available,549765.6655,526122.7675,550161.0664,436531.049,421047.1558,424515.0465,817693.5023,761534.7992,911878.2222,850677.4698,636090.5233,699515.2313,1480794.279,9942.888803,1507829.486,799832.6451,898634.542,894799.1461,803377.7795,673892.7228,583985.8467,754776.2367,736482.3745,611067.3272
528.84735,5.78,Unknown 471,"1,2-didodecanoyl-sn-glycerol 3-phosphate",6.4931799999999384,MS2 available,16982503.96,16639882.0,13860807.17,14136071.2,13709597.39,12918081.88,12649710.05,14147397.51,13371184.57,10969075.47,11374896.15,11736542.08,15350098.23,11605.61998,15047339.3,15200559.29,15646098.11,13765224.11,11059739.04,10113859.02,8328585.692000001,14394054.96,14085771.56,13399661.23
536.16503,0.79,Unknown 472,"1,2-didodecanoyl-sn-glycerol 3-phosphate",0.1834999999999809,MS2 available,47286192.78,45117712.58,60541613.31,55181021.51,42413967.03,31527853.67,44928204.43,48637777.13,53667265.16,39474242.87,30879257.16,40315243.44,43391054.63,130825.3717,51548997.54,50926905.49,43996039.46,41236494.91,50796492.51,45681189.67,46789316.95,43717855.33,42125082.71,53941804.31
536.1650400000001,0.79,Unknown 473,"1,2-didodecanoyl-sn-glycerol 3-phosphate",0.18348999999989246,MS2 available,47286192.78,45117712.58,60541613.31,55181021.51,42413967.03,31527853.67,44928204.43,48637777.13,53667265.16,39474242.87,30879257.16,40315243.44,43391054.63,130825.3717,51548997.54,50926905.49,43996039.46,41236494.91,50796492.51,45681189.67,46789316.95,43717855.33,42125082.71,53941804.31
536.95699,5.69,Unknown 474,"1,2-didodecanoyl-sn-glycerol 3-phosphate",0.6084600000000364,MS2 available,736831.7185,782914.4367,751567.9379,1149053.812,983060.0009,957842.3690000001,3648186.4039999996,3868968.557,4430570.593,2713278.1319999998,3769096.403,4204090.103999999,813341.9108,8299.240754999999,590467.2336,1153498.5729999999,1004790.6390000001,824989.0013,649667.6125,820895.2886,505610.9349,5440497.585,5525074.561000001,4291354.817
544.08248,4.8,Unknown 475,Xylotetraose,2.097120000000018,MS2 available,496517.7506,876986.4239,185466.6712,108728.5288,171989.3871,244014.2442,540186.3382,209177.7325,128328.9507,413714.5125,728275.5476,155574.4039,135840.5869,7169.528104999999,92128.06847,507641.5119,1207538.935,634354.4029999999,544230.231,524748.8177,150660.854,163613.2546,767734.5186,863748.3243
550.24331,0.93,Unknown 476,Xylotetraose,4.063709999999901,MS2 available,12528.23217,11585.119509999999,18643.404609999998,11928.36874,19363.09645,12114.08366,4086773.481,4807263.848999999,3722729.95,3911357.349,1090222.382,4351509.403,12177.95076,7786.980606,11591.96422,12053.839590000001,12990.92203,11245.711959999999,11397.50066,12297.71134,11700.1856,3351822.7460000003,1255254.874,2824943.7369999997
556.1206,5.86,Unknown 477,3'-Phosphoadenylylselenate,1.1899200000000292,MS2 available,17688.76527,12696.203809999999,30100.57755,13583.00961,12289.11627,11852.01884,57258.427639999994,61996.10634,100963.6237,12004.34806,12868.14588,68698.81928,3095097.373,10813.02826,3287279.087,685727.0207,326532.5122,310519.5445,1442331.896,982531.6941,841168.8812,91363.46973,44404.27648,95242.53323
563.50327,0.98,Unknown 478,UDPglucose,0.5371999999999844,MS2 available,787462.4784,762010.3425,437498.1494,1724587.7240000002,3175538.606,3450630.983,1862586.63,872536.3662,1907515.313,693178.6627,1264333.189,1114317.912,1005247.265,15530.828780000002,1286793.805,1225103.139,1036587.089,1550400.584,852571.3879999999,596796.9879,429635.1274,1346019.009,683386.6463,527232.6631
564.25888,0.93,Unknown 479,UDPglucose,0.21840999999994892,MS2 available,26327.06931,10127.08643,17715.8405,9776.072023,17431.91119,10589.47835,2570162.516,2521865.841,2276970.995,2630418.905,1213340.568,2793246.1560000004,9546.743487,6806.958320999999,10133.06971,10237.532940000001,9298.889485,9830.394665,9963.080155,10749.99577,10227.671,1865485.6469999999,1592970.985,1577765.055
579.53453,3.02,Unknown 480,"Phosphatidylethanolamine (didodecanoyl, n-C12:0)",0.14453000000003158,MS2 available,14460251.58,16380136.32,18771863.54,8461576.255,10808823.56,7638181.75,18530602.26,17643308.98,22426116.98,8516992.018,14482050.91,4857557.1280000005,5025727.786,35018.36615,21027240.2,10561882.72,12566393.22,16791380.2,10139083.91,5319788.931,5969657.2129999995,15062390.45,20954723.76,16933963.24
584.08848,5.28,Unknown 481,All trans Hexaprenyl diphosphate C30H49O7P2,2.2303499999999303,MS2 available,364445.8189,521080.4363,542540.4311,1268732.475,1455117.862,1087164.817,2134625.213,1473361.9540000001,1740457.509,1069777.2920000001,1297339.895,968967.8327,1801783.418,7986.322736,1556912.435,1496209.174,1396692.3180000002,1360023.257,656058.8831,548484.7963,549318.8439,1046482.685,822180.5407,867904.3994
593.5500099999999,3.0,Unknown 482,"1,2-ditetradecanoyl-sn-glycerol 3-phosphate",0.13159999999993488,MS2 available,21529316.19,26250454.98,27215841.89,19716188.78,33691455.93,18280820.45,9227557.65,7225662.244,18274172.21,12115953.95,8434825.01,6288267.395,32329592.88,32638.37922,40987641.7,13286876.5,12421553.97,17381122.85,10919376.99,7521931.996,6839145.284,18654302.08,20676341.39,28050217.33
621.25113,5.6,Unknown 483,"Phosphatidylserine (didodecanoyl, n-C12:0)",0.11414999999999509,MS2 available,262807.2541,372779.1888,432774.2983,266504.5996,185248.6091,341023.175,523445.2255,892188.2329,699825.6109,337922.1512,545808.7535,710898.8253,39357.36014,6279.237682,8476.605899,190163.2975,96796.93527999999,106813.0344,494247.9736,468030.203,313282.4405,622110.7146,720506.7471,558612.8231
621.30984,0.79,Unknown 484,"Phosphatidylserine (didodecanoyl, n-C12:0)",0.05543999999997595,MS2 available,5459708.816,3159344.788,3896823.377,6121748.094,7982551.637,5818909.403,6394043.166,2697396.523,9213345.729,6270231.493,8126396.227999999,5105101.246,1121332.753,5108.019815,6497192.212,3557102.0,5863817.363,9684008.81,9804842.61,10248436.1,5497536.433999999,6545609.464,400205.6059,6336947.86
626.82391,5.78,Unknown 485,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",2.25463000000002,MS2 available,8264470.935,8359142.851,6826583.762999999,6738457.915,6619181.521000001,6434736.17,6461874.944,6851671.329,6658684.109,5363712.344,5408170.127,6051309.942000001,7590104.703,10594.42934,7893740.54,7538533.527000001,7803945.794,6848453.055,5409399.132999999,5085564.82,4030914.8030000003,7213787.464,7106727.182,6887072.625
634.93371,5.69,Unknown 486,"Phosphatidylethanolamine (ditetradec-7-enoyl, n-C14:1)",2.504410000000007,MS2 available,156797.8173,157727.9148,186336.1632,286007.8626,226539.6251,213412.8496,807955.6393,980609.7853,949801.6664,616242.1382,974374.0056,955179.6065,203362.1577,9292.227452,190913.3984,327112.8168,355140.1232,221040.7056,209333.4079,226807.3886,149203.5732,1258892.453,1434727.9440000001,1112676.731
