Line Name,Measurement Type,Time,Value,Units,,,,
EVOL40-H-R1,PD630_LPD11695,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11696,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11697,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11698,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11699,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11700,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11701,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11702,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11703,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11704,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11705,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11706,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11707,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11708,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11709,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11710,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11711,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11712,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11713,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11714,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11715,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11716,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11717,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11718,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11719,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11720,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11721,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11722,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11723,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11724,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11725,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11726,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11727,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11728,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11729,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11730,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11731,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11732,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11733,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11734,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11735,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11736,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11737,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11738,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11739,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11740,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11741,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11742,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11743,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11744,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11745,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11746,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11747,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11748,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11749,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11750,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11751,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11752,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11753,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11754,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11755,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11756,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11757,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11758,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11759,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11760,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11761,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11762,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11763,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11764,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11765,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11766,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11767,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11768,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11769,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11770,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11771,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11772,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11773,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11774,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11775,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11776,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11777,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11778,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11779,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11780,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11781,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11782,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11783,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11784,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11785,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11786,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11787,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11788,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11789,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11790,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11791,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11792,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11793,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11794,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11795,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11796,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11797,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11798,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11799,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11800,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11801,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11802,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11803,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11804,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11805,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11806,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11807,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11808,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11809,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11810,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11811,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11812,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11813,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11814,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11815,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11816,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11817,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11818,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11819,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11820,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11821,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11822,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11823,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11824,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11825,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11826,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11827,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11828,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11829,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11830,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11831,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11832,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11833,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11834,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11835,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11836,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11837,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11838,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11839,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11840,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11841,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11842,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11843,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11844,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11845,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11846,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11847,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11848,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11849,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11850,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11851,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11852,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11853,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11854,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11855,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11856,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11857,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11858,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11859,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11860,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11861,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11862,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11863,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11864,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11865,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11866,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11867,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11868,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11869,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11870,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11871,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11872,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11873,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11874,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11875,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11876,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11877,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11878,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11879,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11880,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11881,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11882,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11883,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11884,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11885,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11886,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11887,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11888,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11889,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11890,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11891,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11892,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11893,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11894,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11895,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11896,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11897,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11898,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11899,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11900,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11901,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11902,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11903,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11904,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11905,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11906,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11907,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11908,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11909,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11910,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11911,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11912,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11913,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11914,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11915,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11916,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11917,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11918,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11919,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11920,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11921,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11922,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11923,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11924,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11925,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11926,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11927,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11928,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11929,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11930,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11931,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11932,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11933,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11934,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11935,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11936,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11937,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11938,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11939,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11940,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11941,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11942,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11943,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11944,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11945,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11946,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11947,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11948,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11949,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11950,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11951,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11952,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11953,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11954,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11955,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11956,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11957,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11958,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11959,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11960,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11961,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11962,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11963,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11964,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11965,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11966,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11967,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11968,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11969,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11970,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11971,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11972,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11973,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11974,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11975,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11976,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11977,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11978,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11979,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11980,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11981,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11982,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11983,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11984,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11985,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11986,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11987,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11988,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11989,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11990,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11991,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11992,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11993,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11994,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11995,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11996,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11997,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11998,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD11999,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12000,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12001,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12002,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12003,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12004,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12005,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12006,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12007,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12008,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12009,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12010,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12011,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12012,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12013,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12014,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12015,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12016,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12017,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12018,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12019,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12020,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12021,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12022,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12023,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12024,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12025,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12026,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12027,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12028,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12029,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12030,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12031,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12032,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12033,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12034,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12035,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12036,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12037,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12038,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12039,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12040,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12041,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12042,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12043,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12044,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12045,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12046,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12047,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12048,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12049,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12050,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12051,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12052,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12053,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12054,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12055,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12056,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12057,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12058,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12059,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12060,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12061,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12062,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12063,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12064,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12065,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12066,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12067,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12068,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12069,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12070,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12071,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12072,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12073,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12074,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12075,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12076,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12077,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12078,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12079,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12080,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12081,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12082,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12083,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12084,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12085,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12086,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12087,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12088,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12089,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12090,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12091,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12092,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12093,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12094,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12095,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12096,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12097,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12098,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12099,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12100,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12101,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12102,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12103,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12104,32,5398383,counts,,,,
EVOL40-H-R1,PD630_LPD12105,32,5398383,counts,,,,
