Line Name,Measurement Type,Time,Value,Units
EVOL33-C5-R6,Optical Density,54.7325,0.151084514,n/a
EVOL33-C5-R6,Optical Density,63.22666667,0.291732991,n/a
EVOL33-C5-R7,Optical Density,0,0.005695086,n/a
EVOL33-C5-R7,Optical Density,3.815277778,0.010040965,n/a
EVOL33-C5-R7,Optical Density,10.57694444,0.031770365,n/a
EVOL33-C5-R7,Optical Density,14.79083333,0.003127066,n/a
EVOL33-C5-R7,Optical Density,19.89388889,0,n/a
EVOL33-C5-R7,Optical Density,23.24555556,0.00273198,n/a
EVOL33-C5-R7,Optical Density,29.30138889,0.001941821,n/a
EVOL33-C5-R7,Optical Density,34.14083333,0.018140095,n/a
EVOL33-C5-R7,Optical Density,40.13944444,0.020115499,n/a
EVOL33-C5-R7,Optical Density,45.16194444,0.04303013,n/a
EVOL33-C5-R7,Optical Density,50.67194444,0.084908612,n/a
EVOL33-C5-R7,Optical Density,54.7325,0.139429663,n/a
EVOL33-C5-R7,Optical Density,63.22666667,0.26506511,n/a
EVOL33-C5-R8,Optical Density,0,0.008658177,n/a
EVOL33-C5-R8,Optical Density,3.815277778,0.017349937,n/a
EVOL33-C5-R8,Optical Density,10.57694444,0.033745755,n/a
EVOL33-C5-R8,Optical Density,14.79083333,0.009053263,n/a
EVOL33-C5-R8,Optical Density,19.89388889,0.009053263,n/a
EVOL33-C5-R8,Optical Density,23.24555556,0.006485244,n/a
EVOL33-C5-R8,Optical Density,29.30138889,0.004114753,n/a
EVOL33-C5-R8,Optical Density,34.14083333,0.014979461,n/a
EVOL33-C5-R8,Optical Density,40.13944444,0.011621283,n/a
EVOL33-C5-R8,Optical Density,45.16194444,0.032560524,n/a
EVOL33-C5-R8,Optical Density,50.67194444,0.085501242,n/a
EVOL33-C5-R8,Optical Density,54.7325,0.136071485,n/a
EVOL33-C5-R8,Optical Density,63.22666667,0.26387985,n/a
EVOL33-C6-R1,Optical Density,0,0.005102455,n/a
EVOL33-C6-R1,Optical Density,3.815277778,0.006682773,n/a
EVOL33-C6-R1,Optical Density,10.57694444,0.057648102,n/a
EVOL33-C6-R1,Optical Density,14.79083333,0.023078605,n/a
EVOL33-C6-R1,Optical Density,19.89388889,0.039869495,n/a
EVOL33-C6-R1,Optical Density,23.24555556,0.075426708,n/a
EVOL33-C6-R1,Optical Density,29.30138889,0.140614893,n/a
EVOL33-C6-R1,Optical Density,34.14083333,0.215285012,n/a
EVOL33-C6-R1,Optical Density,40.13944444,0.31662304,n/a
EVOL33-C6-R1,Optical Density,45.16194444,0.489470552,n/a
EVOL33-C6-R1,Optical Density,50.67194444,0.373712095,n/a
EVOL33-C6-R1,Optical Density,54.7325,0.362847417,n/a
EVOL33-C6-R1,Optical Density,63.22666667,0.338549968,n/a
EVOL33-C6-R2,Optical Density,0,0.022090903,n/a
EVOL33-C6-R2,Optical Density,3.815277778,0.028214644,n/a
EVOL33-C6-R2,Optical Density,10.57694444,0.083723382,n/a
EVOL33-C6-R2,Optical Density,14.79083333,0.066142318,n/a
EVOL33-C6-R2,Optical Density,19.89388889,0.116119931,n/a
EVOL33-C6-R2,Optical Density,23.24555556,0.174986847,n/a
EVOL33-C6-R2,Optical Density,29.30138889,0.226347262,n/a
EVOL33-C6-R2,Optical Density,34.14083333,0.286201895,n/a
EVOL33-C6-R2,Optical Density,40.13944444,0.376082556,n/a
EVOL33-C6-R2,Optical Density,45.16194444,0.515940889,n/a
EVOL33-C6-R2,Optical Density,50.67194444,0.411047169,n/a
EVOL33-C6-R2,Optical Density,54.7325,0.399984918,n/a
EVOL33-C6-R2,Optical Density,63.22666667,0.377662903,n/a
EVOL33-C6-R3,Optical Density,0,0.017745023,n/a
EVOL33-C6-R3,Optical Density,3.815277778,0.028214644,n/a
EVOL33-C6-R3,Optical Density,10.57694444,0.079772574,n/a
EVOL33-C6-R3,Optical Density,14.79083333,0.069500496,n/a
EVOL33-C6-R3,Optical Density,19.89388889,0.135873941,n/a
EVOL33-C6-R3,Optical Density,23.24555556,0.205210478,n/a
EVOL33-C6-R3,Optical Density,29.30138889,0.284028947,n/a
EVOL33-C6-R3,Optical Density,34.14083333,0.342500776,n/a
EVOL33-C6-R3,Optical Density,40.13944444,0.517126149,n/a
EVOL33-C6-R3,Optical Density,45.16194444,0.57461029,n/a
EVOL33-C6-R3,Optical Density,50.67194444,0.451937964,n/a
EVOL33-C6-R3,Optical Density,54.7325,0.434751958,n/a
EVOL33-C6-R3,Optical Density,63.22666667,0.419343812,n/a
EVOL33-C6-R4,Optical Density,0,0.004707384,n/a
EVOL33-C6-R4,Optical Density,3.815277778,0.014781917,n/a
EVOL33-C6-R4,Optical Density,10.57694444,0.073253761,n/a
EVOL33-C6-R4,Optical Density,14.79083333,0.053302207,n/a
EVOL33-C6-R4,Optical Density,19.89388889,0.107428171,n/a
EVOL33-C6-R4,Optical Density,23.24555556,0.172616385,n/a
EVOL33-C6-R4,Optical Density,29.30138889,0.242743065,n/a
EVOL33-C6-R4,Optical Density,34.14083333,0.311289458,n/a
EVOL33-C6-R4,Optical Density,40.13944444,0.461024781,n/a
EVOL33-C6-R4,Optical Density,45.16194444,0.568289021,n/a
EVOL33-C6-R4,Optical Density,50.67194444,0.444036348,n/a
EVOL33-C6-R4,Optical Density,54.7325,0.428825775,n/a
EVOL33-C6-R4,Optical Density,63.22666667,0.406108673,n/a
EVOL33-C6-R5,Optical Density,0,0.005299999,n/a
EVOL33-C6-R5,Optical Density,3.815277778,0.0132016,n/a
EVOL33-C6-R5,Optical Density,10.57694444,0.043227673,n/a
EVOL33-C6-R5,Optical Density,14.79083333,0.050931746,n/a
EVOL33-C6-R5,Optical Density,19.89388889,0.108810974,n/a
EVOL33-C6-R5,Optical Density,23.24555556,0.163331995,n/a
EVOL33-C6-R5,Optical Density,29.30138889,0.234643936,n/a
EVOL33-C6-R5,Optical Density,34.14083333,0.319783674,n/a
EVOL33-C6-R5,Optical Density,40.13944444,0.478803388,n/a
EVOL33-C6-R5,Optical Density,45.16194444,0.437319992,n/a
EVOL33-C6-R5,Optical Density,50.67194444,0.412429943,n/a
EVOL33-C6-R5,Optical Density,54.7325,0.393466076,n/a
EVOL33-C6-R5,Optical Density,63.22666667,0.37805799,n/a
EVOL33-C6-R6,Optical Density,0,0.020708115,n/a
EVOL33-C6-R6,Optical Density,3.815277778,0.032758053,n/a
EVOL33-C6-R6,Optical Density,10.57694444,0.070488213,n/a
EVOL33-C6-R6,Optical Density,14.79083333,0.098736411,n/a
EVOL33-C6-R6,Optical Density,19.89388889,0.181308145,n/a
EVOL33-C6-R6,Optical Density,23.24555556,0.250447138,n/a
EVOL33-C6-R6,Optical Density,29.30138889,0.32472217,n/a
EVOL33-C6-R6,Optical Density,34.14083333,0.396824283,n/a
EVOL33-C6-R6,Optical Density,40.13944444,0.512780254,n/a
EVOL33-C6-R6,Optical Density,45.16194444,0.583499594,n/a
EVOL33-C6-R6,Optical Density,50.67194444,0.527200653,n/a
EVOL33-C6-R6,Optical Density,54.7325,0.515150715,n/a
EVOL33-C6-R6,Optical Density,63.22666667,0.487890205,n/a
EVOL33-C6-R7,Optical Density,0,0.019917956,n/a
EVOL33-C6-R7,Optical Density,3.815277778,0.024461379,n/a
EVOL33-C6-R7,Optical Density,10.57694444,0.061993967,n/a
EVOL33-C6-R7,Optical Density,14.79083333,0.08076029,n/a
EVOL33-C6-R7,Optical Density,19.89388889,0.150689427,n/a
EVOL33-C6-R7,Optical Density,23.24555556,0.214889954,n/a
EVOL33-C6-R7,Optical Density,29.30138889,0.278497822,n/a
EVOL33-C6-R7,Optical Density,34.14083333,0.357711349,n/a
EVOL33-C6-R7,Optical Density,40.13944444,0.483149282,n/a
EVOL33-C6-R7,Optical Density,45.16194444,0.527200653,n/a
EVOL33-C6-R7,Optical Density,50.67194444,0.469716512,n/a
EVOL33-C6-R7,Optical Density,54.7325,0.461024781,n/a
EVOL33-C6-R7,Optical Density,63.22666667,0.433961784,n/a
EVOL33-C6-R8,Optical Density,0,-0.003194218,n/a
EVOL33-C6-R8,Optical Density,3.815277778,-0.001416357,n/a
EVOL33-C6-R8,Optical Density,10.57694444,0.027424485,n/a
EVOL33-C6-R8,Optical Density,14.79083333,0.02189336,n/a
EVOL33-C6-R8,Optical Density,19.89388889,0.049548972,n/a
EVOL33-C6-R8,Optical Density,23.24555556,0.091624968,n/a
EVOL33-C6-R8,Optical Density,29.30138889,0.161554135,n/a
EVOL33-C6-R8,Optical Density,34.14083333,0.230495614,n/a
EVOL33-C6-R8,Optical Density,40.13944444,0.346846671,n/a
EVOL33-C6-R8,Optical Density,45.16194444,0.426455255,n/a
EVOL33-C6-R8,Optical Density,50.67194444,0.391293188,n/a
EVOL33-C6-R8,Optical Density,54.7325,0.381613711,n/a
EVOL33-C6-R8,Optical Density,63.22666667,0.364427705,n/a
EVOL33-C7-R1,Optical Density,0,0.006090157,n/a
EVOL33-C7-R1,Optical Density,3.815277778,0.010436037,n/a
EVOL33-C7-R1,Optical Density,10.57694444,0.021695817,n/a
EVOL33-C7-R1,Optical Density,14.79083333,0.019720413,n/a
EVOL33-C7-R1,Optical Density,19.89388889,0.029992505,n/a
EVOL33-C7-R1,Optical Density,23.24555556,0.040462125,n/a
EVOL33-C7-R1,Optical Density,29.30138889,0.08767419,n/a
EVOL33-C7-R1,Optical Density,34.14083333,0.138046889,n/a
EVOL33-C7-R1,Optical Density,40.13944444,0.215680098,n/a
EVOL33-C7-R1,Optical Density,45.16194444,0.290547789,n/a
EVOL33-C7-R1,Optical Density,50.67194444,0.378255503,n/a
EVOL33-C7-R1,Optical Density,54.7325,0.345266324,n/a
EVOL33-C7-R1,Optical Density,63.22666667,0.326895117,n/a
EVOL33-C7-R2,Optical Density,0,0.003127066,n/a
EVOL33-C7-R2,Optical Density,3.815277778,0.004707384,n/a
EVOL33-C7-R2,Optical Density,10.57694444,0.025251538,n/a
EVOL33-C7-R2,Optical Density,14.79083333,0.024066293,n/a
EVOL33-C7-R2,Optical Density,19.89388889,0.040067039,n/a
EVOL33-C7-R2,Optical Density,23.24555556,0.060216106,n/a
EVOL33-C7-R2,Optical Density,29.30138889,0.133503451,n/a
EVOL33-C7-R2,Optical Density,34.14083333,0.193358083,n/a
EVOL33-C7-R2,Optical Density,40.13944444,0.279485509,n/a
EVOL33-C7-R2,Optical Density,45.16194444,0.372526835,n/a
EVOL33-C7-R2,Optical Density,50.67194444,0.462802642,n/a
EVOL33-C7-R2,Optical Density,54.7325,0.446209295,n/a
EVOL33-C7-R2,Optical Density,63.22666667,0.417763525,n/a
EVOL33-C7-R3,Optical Density,0,0.002534436,n/a
EVOL33-C7-R3,Optical Density,3.815277778,0.00885572,n/a
EVOL33-C7-R3,Optical Density,10.57694444,0.025844153,n/a
EVOL33-C7-R3,Optical Density,14.79083333,0.032955596,n/a
EVOL33-C7-R3,Optical Density,19.89388889,0.055080068,n/a
EVOL33-C7-R3,Optical Density,23.24555556,0.083525838,n/a
EVOL33-C7-R3,Optical Density,29.30138889,0.18387615,n/a
EVOL33-C7-R3,Optical Density,34.14083333,0.247286504,n/a
EVOL33-C7-R3,Optical Density,40.13944444,0.319388588,n/a
EVOL33-C7-R3,Optical Density,45.16194444,0.384774345,n/a
EVOL33-C7-R3,Optical Density,50.67194444,0.472482118,n/a
EVOL33-C7-R3,Optical Density,54.7325,0.429023289,n/a
EVOL33-C7-R3,Optical Density,63.22666667,0.407688961,n/a
EVOL33-C7-R4,Optical Density,0,0.015177004,n/a
EVOL33-C7-R4,Optical Density,3.815277778,0.021300745,n/a
EVOL33-C7-R4,Optical Density,10.57694444,0.035721173,n/a
EVOL33-C7-R4,Optical Density,14.79083333,0.044017847,n/a
EVOL33-C7-R4,Optical Density,19.89388889,0.06910541,n/a
EVOL33-C7-R4,Optical Density,23.24555556,0.100711815,n/a
EVOL33-C7-R4,Optical Density,29.30138889,0.18446878,n/a
EVOL33-C7-R4,Optical Density,34.14083333,0.246891417,n/a
EVOL33-C7-R4,Optical Density,40.13944444,0.316425526,n/a
EVOL33-C7-R4,Optical Density,45.16194444,0.393466076,n/a
EVOL33-C7-R4,Optical Density,50.67194444,0.503100777,n/a
EVOL33-C7-R4,Optical Density,54.7325,0.471296858,n/a
EVOL33-C7-R4,Optical Density,63.22666667,0.413615203,n/a
EVOL33-C7-R5,Optical Density,0,0.012806513,n/a
EVOL33-C7-R5,Optical Density,3.815277778,0.019325341,n/a
EVOL33-C7-R5,Optical Density,10.57694444,0.040659669,n/a
EVOL33-C7-R5,Optical Density,14.79083333,0.041054726,n/a
EVOL33-C7-R5,Optical Density,19.89388889,0.064364458,n/a
EVOL33-C7-R5,Optical Density,23.24555556,0.093995459,n/a
EVOL33-C7-R5,Optical Density,29.30138889,0.179727828,n/a
EVOL33-C7-R5,Optical Density,34.14083333,0.24590373,n/a
EVOL33-C7-R5,Optical Density,40.13944444,0.305955876,n/a
EVOL33-C7-R5,Optical Density,45.16194444,0.365415392,n/a
EVOL33-C7-R5,Optical Density,50.67194444,0.489668065,n/a
EVOL33-C7-R5,Optical Density,54.7325,0.446999469,n/a
EVOL33-C7-R5,Optical Density,63.22666667,0.412034856,n/a
EVOL33-C7-R6,Optical Density,0,0.005299999,n/a
EVOL33-C7-R6,Optical Density,3.815277778,0.010436037,n/a
EVOL33-C7-R6,Optical Density,10.57694444,0.047178481,n/a
EVOL33-C7-R6,Optical Density,14.79083333,0.027029399,n/a
EVOL33-C7-R6,Optical Density,19.89388889,0.040462125,n/a
EVOL33-C7-R6,Optical Density,23.24555556,0.057055472,n/a
EVOL33-C7-R6,Optical Density,29.30138889,0.123428917,n/a
EVOL33-C7-R6,Optical Density,34.14083333,0.174789333,n/a
EVOL33-C7-R6,Optical Density,40.13944444,0.248669278,n/a
EVOL33-C7-R6,Optical Density,45.16194444,0.321759108,n/a
EVOL33-C7-R6,Optical Density,50.67194444,0.434554444,n/a
EVOL33-C7-R6,Optical Density,54.7325,0.414997977,n/a
EVOL33-C7-R6,Optical Density,63.22666667,0.376675216,n/a
EVOL33-C7-R7,Optical Density,0,0.010040965,n/a
EVOL33-C7-R7,Optical Density,3.815277778,0.013991759,n/a
EVOL33-C7-R7,Optical Density,10.57694444,0.058833333,n/a
EVOL33-C7-R7,Optical Density,14.79083333,0.033943298,n/a
EVOL33-C7-R7,Optical Density,19.89388889,0.051919433,n/a
EVOL33-C7-R7,Optical Density,23.24555556,0.07029067,n/a
EVOL33-C7-R7,Optical Density,29.30138889,0.137651802,n/a
EVOL33-C7-R7,Optical Density,34.14083333,0.191382679,n/a
EVOL33-C7-R7,Optical Density,40.13944444,0.265262653,n/a
EVOL33-C7-R7,Optical Density,45.16194444,0.332623786,n/a
EVOL33-C7-R7,Optical Density,50.67194444,0.447592069,n/a
EVOL33-C7-R7,Optical Density,54.7325,0.418553698,n/a
EVOL33-C7-R7,Optical Density,63.22666667,0.385959606,n/a
EVOL33-C7-R8,Optical Density,0,0.004707384,n/a
EVOL33-C7-R8,Optical Density,3.815277778,0.007472946,n/a
EVOL33-C7-R8,Optical Density,10.57694444,0.041252269,n/a
EVOL33-C7-R8,Optical Density,14.79083333,0.023276134,n/a
EVOL33-C7-R8,Optical Density,19.89388889,0.036906404,n/a
EVOL33-C7-R8,Optical Density,23.24555556,0.050339116,n/a
EVOL33-C7-R8,Optical Density,29.30138889,0.108415888,n/a
EVOL33-C7-R8,Optical Density,34.14083333,0.17636965,n/a
EVOL33-C7-R8,Optical Density,40.13944444,0.247879134,n/a
EVOL33-C7-R8,Optical Density,45.16194444,0.311882058,n/a
EVOL33-C7-R8,Optical Density,50.67194444,0.437517506,n/a
EVOL33-C7-R8,Optical Density,54.7325,0.411047169,n/a
EVOL33-C7-R8,Optical Density,63.22666667,0.361464643,n/a
EVOL33-C8-R1,Optical Density,0,0.002336893,n/a
EVOL33-C8-R1,Optical Density,3.815277778,0.020905658,n/a
EVOL33-C8-R1,Optical Density,10.57694444,0.195135944,n/a
EVOL33-C8-R1,Optical Density,14.79083333,0.292325591,n/a
EVOL33-C8-R1,Optical Density,19.89388889,0.474457493,n/a
EVOL33-C8-R1,Optical Density,23.24555556,0.616488773,n/a
EVOL33-C8-R1,Optical Density,29.30138889,0.794669808,n/a
EVOL33-C8-R1,Optical Density,34.14083333,0.759902827,n/a
EVOL33-C8-R1,Optical Density,40.13944444,0.723752954,n/a
EVOL33-C8-R1,Optical Density,45.16194444,0.723950527,n/a
EVOL33-C8-R1,Optical Density,50.67194444,0.71367845,n/a
EVOL33-C8-R1,Optical Density,54.7325,0.708147295,n/a
EVOL33-C8-R1,Optical Density,63.22666667,0.714863651,n/a
EVOL33-C8-R2,Optical Density,0,0.001,n/a
EVOL33-C8-R2,Optical Density,3.815277778,0.017349937,n/a
EVOL33-C8-R2,Optical Density,10.57694444,0.203235074,n/a
EVOL33-C8-R2,Optical Density,14.79083333,0.29114039,n/a
EVOL33-C8-R2,Optical Density,19.89388889,0.479000902,n/a
EVOL33-C8-R2,Optical Density,23.24555556,0.620834668,n/a
EVOL33-C8-R2,Optical Density,29.30138889,0.810670613,n/a
EVOL33-C8-R2,Optical Density,34.14083333,0.764841322,n/a
EVOL33-C8-R2,Optical Density,40.13944444,0.724543128,n/a
EVOL33-C8-R2,Optical Density,45.16194444,0.728098849,n/a
EVOL33-C8-R2,Optical Density,50.67194444,0.717629258,n/a
EVOL33-C8-R2,Optical Density,54.7325,0.711900589,n/a
EVOL33-C8-R2,Optical Density,63.22666667,0.706567007,n/a
EVOL33-C8-R3,Optical Density,0,0.007472946,n/a
EVOL33-C8-R3,Optical Density,3.815277778,0.033943298,n/a
EVOL33-C8-R3,Optical Density,10.57694444,0.251039768,n/a
EVOL33-C8-R3,Optical Density,14.79083333,0.330055752,n/a
EVOL33-C8-R3,Optical Density,19.89388889,0.517126149,n/a
EVOL33-C8-R3,Optical Density,23.24555556,0.651650899,n/a
EVOL33-C8-R3,Optical Density,29.30138889,0.810078012,n/a
EVOL33-C8-R3,Optical Density,34.14083333,0.770767505,n/a
EVOL33-C8-R3,Optical Density,40.13944444,0.738766013,n/a
EVOL33-C8-R3,Optical Density,45.16194444,0.755556932,n/a
EVOL33-C8-R3,Optical Density,50.67194444,0.734222604,n/a
EVOL33-C8-R3,Optical Density,54.7325,0.74093896,n/a
EVOL33-C8-R3,Optical Density,63.22666667,0.623007556,n/a
EVOL33-C8-R4,Optical Density,0,0.001,n/a
EVOL33-C8-R4,Optical Density,3.815277778,0.013004057,n/a
EVOL33-C8-R4,Optical Density,10.57694444,0.206198194,n/a
EVOL33-C8-R4,Optical Density,14.79083333,0.270003605,n/a
EVOL33-C8-R4,Optical Density,19.89388889,0.4562838,n/a
EVOL33-C8-R4,Optical Density,23.24555556,0.602068315,n/a
EVOL33-C8-R4,Optical Density,29.30138889,0.803164024,n/a
EVOL33-C8-R4,Optical Density,34.14083333,0.7247407,n/a
EVOL33-C8-R4,Optical Density,40.13944444,0.680886784,n/a
EVOL33-C8-R4,Optical Density,45.16194444,0.699257992,n/a
EVOL33-C8-R4,Optical Density,50.67194444,0.664095924,n/a
EVOL33-C8-R4,Optical Density,54.7325,0.672787655,n/a
EVOL33-C8-R4,Optical Density,63.22666667,0.658762342,n/a
EVOL33-C8-R5,Optical Density,0,0.001,n/a
EVOL33-C8-R5,Optical Density,3.815277778,0.023473677,n/a
EVOL33-C8-R5,Optical Density,10.57694444,0.243335696,n/a
EVOL33-C8-R5,Optical Density,14.79083333,0.276719961,n/a
EVOL33-C8-R5,Optical Density,19.89388889,0.528978514,n/a
EVOL33-C8-R5,Optical Density,23.24555556,0.710320242,n/a
EVOL33-C8-R5,Optical Density,29.30138889,0.823510724,n/a
EVOL33-C8-R5,Optical Density,34.14083333,0.775706,n/a
EVOL33-C8-R5,Optical Density,40.13944444,0.742716821,n/a
EVOL33-C8-R5,Optical Density,45.16194444,0.7391611,n/a
EVOL33-C8-R5,Optical Density,50.67194444,0.736197979,n/a
EVOL33-C8-R5,Optical Density,54.7325,0.722172666,n/a
EVOL33-C8-R5,Optical Density,63.22666667,0.71545631,n/a
EVOL33-C8-R6,Optical Density,0,0.004904927,n/a
EVOL33-C8-R6,Optical Density,3.815277778,0.028412173,n/a
EVOL33-C8-R6,Optical Density,10.57694444,0.23661934,n/a
EVOL33-C8-R6,Optical Density,14.79083333,0.266645427,n/a
EVOL33-C8-R6,Optical Density,19.89388889,0.517521235,n/a
EVOL33-C8-R6,Optical Density,23.24555556,0.690763775,n/a
EVOL33-C8-R6,Optical Density,29.30138889,0.804349343,n/a
EVOL33-C8-R6,Optical Density,34.14083333,0.765631437,n/a
EVOL33-C8-R6,Optical Density,40.13944444,0.725333301,n/a
EVOL33-C8-R6,Optical Density,45.16194444,0.730074282,n/a
EVOL33-C8-R6,Optical Density,50.67194444,0.721382493,n/a
EVOL33-C8-R6,Optical Density,54.7325,0.717826772,n/a
EVOL33-C8-R6,Optical Density,63.22666667,0.717826772,n/a
EVOL33-C8-R7,Optical Density,0,0.002336893,n/a
EVOL33-C8-R7,Optical Density,3.815277778,0.028609716,n/a
EVOL33-C8-R7,Optical Density,10.57694444,0.173801616,n/a
EVOL33-C8-R7,Optical Density,14.79083333,0.262694619,n/a
EVOL33-C8-R7,Optical Density,19.89388889,0.500730316,n/a
EVOL33-C8-R7,Optical Density,23.24555556,0.678713837,n/a
EVOL33-C8-R7,Optical Density,29.30138889,0.769582245,n/a
EVOL33-C8-R7,Optical Density,34.14083333,0.729086536,n/a
EVOL33-C8-R7,Optical Density,40.13944444,0.706764521,n/a
EVOL33-C8-R7,Optical Density,45.16194444,0.702023598,n/a
EVOL33-C8-R7,Optical Density,50.67194444,0.707752267,n/a
EVOL33-C8-R7,Optical Density,54.7325,0.703801459,n/a
EVOL33-C8-R7,Optical Density,63.22666667,0.708147295,n/a
EVOL33-C8-R8,Optical Density,0,0.008658177,n/a
EVOL33-C8-R8,Optical Density,3.815277778,0.028214644,n/a
EVOL33-C8-R8,Optical Density,10.57694444,0.204025247,n/a
EVOL33-C8-R8,Optical Density,14.79083333,0.263484793,n/a
EVOL33-C8-R8,Optical Density,19.89388889,0.521669557,n/a
EVOL33-C8-R8,Optical Density,23.24555556,0.69807279,n/a
EVOL33-C8-R8,Optical Density,29.30138889,0.768397043,n/a
EVOL33-C8-R8,Optical Density,34.14083333,0.727308676,n/a
EVOL33-C8-R8,Optical Density,40.13944444,0.693134295,n/a
EVOL33-C8-R8,Optical Density,45.16194444,0.697677704,n/a
EVOL33-C8-R8,Optical Density,50.67194444,0.681874472,n/a
EVOL33-C8-R8,Optical Density,54.7325,0.68701054,n/a
EVOL33-C8-R8,Optical Density,63.22666667,0.688393314,n/a
EVOL40-C1-R1,Optical Density,0,0.009843422,n/a
EVOL40-C1-R1,Optical Density,3.815277778,0.020313043,n/a
EVOL40-C1-R1,Optical Density,10.57694444,0.105847854,n/a
EVOL40-C1-R1,Optical Density,14.79083333,0.108810974,n/a
EVOL40-C1-R1,Optical Density,19.89388889,0.18387615,n/a
EVOL40-C1-R1,Optical Density,23.24555556,0.233853792,n/a
EVOL40-C1-R1,Optical Density,29.30138889,0.356131061,n/a
EVOL40-C1-R1,Optical Density,34.14083333,0.444036348,n/a
EVOL40-C1-R1,Optical Density,40.13944444,0.412034856,n/a
EVOL40-C1-R1,Optical Density,45.16194444,0.504483551,n/a
EVOL40-C1-R1,Optical Density,50.67194444,0.405911101,n/a
EVOL40-C1-R1,Optical Density,54.7325,0.395836596,n/a
EVOL40-C1-R1,Optical Density,63.22666667,0.36126707,n/a
EVOL40-C1-R2,Optical Density,0,0.006287701,n/a
EVOL40-C1-R2,Optical Density,3.815277778,0.020115499,n/a
EVOL40-C1-R2,Optical Density,10.57694444,0.085501242,n/a
EVOL40-C1-R2,Optical Density,14.79083333,0.102884762,n/a
EVOL40-C1-R2,Optical Density,19.89388889,0.171036068,n/a
EVOL40-C1-R2,Optical Density,23.24555556,0.226939892,n/a
EVOL40-C1-R2,Optical Density,29.30138889,0.337562281,n/a
EVOL40-C1-R2,Optical Density,34.14083333,0.425270054,n/a
EVOL40-C1-R2,Optical Density,40.13944444,0.38674972,n/a
EVOL40-C1-R2,Optical Density,45.16194444,0.459049406,n/a
EVOL40-C1-R2,Optical Density,50.67194444,0.37983585,n/a
EVOL40-C1-R2,Optical Density,54.7325,0.354155628,n/a
EVOL40-C1-R2,Optical Density,63.22666667,0.345858984,n/a
EVOL40-C1-R3,Optical Density,0,0.006880316,n/a
EVOL40-C1-R3,Optical Density,3.815277778,0.016954865,n/a
EVOL40-C1-R3,Optical Density,10.57694444,0.092020055,n/a
EVOL40-C1-R3,Optical Density,14.79083333,0.091427454,n/a
EVOL40-C1-R3,Optical Density,19.89388889,0.163529539,n/a
EVOL40-C1-R3,Optical Density,23.24555556,0.22042105,n/a
EVOL40-C1-R3,Optical Density,29.30138889,0.333413959,n/a
EVOL40-C1-R3,Optical Density,34.14083333,0.425270054,n/a
EVOL40-C1-R3,Optical Density,40.13944444,0.382601398,n/a
EVOL40-C1-R3,Optical Density,45.16194444,0.475247666,n/a
EVOL40-C1-R3,Optical Density,50.67194444,0.374107182,n/a
EVOL40-C1-R3,Optical Density,54.7325,0.389515327,n/a
EVOL40-C1-R3,Optical Density,63.22666667,0.25518809,n/a
EVOL40-C1-R4,Optical Density,0,0.035128543,n/a
EVOL40-C1-R4,Optical Density,3.815277778,0.039869495,n/a
EVOL40-C1-R4,Optical Density,10.57694444,0.076019309,n/a
EVOL40-C1-R4,Optical Density,14.79083333,0.085501242,n/a
EVOL40-C1-R4,Optical Density,19.89388889,0.141405067,n/a
EVOL40-C1-R4,Optical Density,23.24555556,0.211334233,n/a
EVOL40-C1-R4,Optical Density,29.30138889,0.338154882,n/a
EVOL40-C1-R4,Optical Density,34.14083333,0.382008798,n/a
EVOL40-C1-R4,Optical Density,40.13944444,0.301214894,n/a
EVOL40-C1-R4,Optical Density,45.16194444,0.340525402,n/a
EVOL40-C1-R4,Optical Density,50.67194444,0.27316424,n/a
EVOL40-C1-R4,Optical Density,54.7325,0.297461659,n/a
EVOL40-C1-R4,Optical Density,63.22666667,0.360476897,n/a
EVOL40-C1-R5,Optical Density,0,0.003127066,n/a
EVOL40-C1-R5,Optical Density,3.815277778,0.012806513,n/a
EVOL40-C1-R5,Optical Density,10.57694444,0.059821049,n/a
EVOL40-C1-R5,Optical Density,14.79083333,0.066142318,n/a
EVOL40-C1-R5,Optical Density,19.89388889,0.134688711,n/a
EVOL40-C1-R5,Optical Density,23.24555556,0.201654756,n/a
EVOL40-C1-R5,Optical Density,29.30138889,0.328870492,n/a
EVOL40-C1-R5,Optical Density,34.14083333,0.416578265,n/a
EVOL40-C1-R5,Optical Density,40.13944444,0.372921921,n/a
EVOL40-C1-R5,Optical Density,45.16194444,0.380428451,n/a
EVOL40-C1-R5,Optical Density,50.67194444,0.363835104,n/a
EVOL40-C1-R5,Optical Density,54.7325,0.357908922,n/a
EVOL40-C1-R5,Optical Density,63.22666667,0.357513835,n/a
EVOL40-C1-R6,Optical Density,0,0.006287701,n/a
EVOL40-C1-R6,Optical Density,3.815277778,0.016164706,n/a
EVOL40-C1-R6,Optical Density,10.57694444,0.069895583,n/a
EVOL40-C1-R6,Optical Density,14.79083333,0.102292132,n/a
EVOL40-C1-R6,Optical Density,19.89388889,0.188419588,n/a
EVOL40-C1-R6,Optical Density,23.24555556,0.238002114,n/a
EVOL40-C1-R6,Optical Density,29.30138889,0.35020482,n/a
EVOL40-C1-R6,Optical Density,34.14083333,0.443838775,n/a
EVOL40-C1-R6,Optical Density,40.13944444,0.407096361,n/a
EVOL40-C1-R6,Optical Density,45.16194444,0.407491447,n/a
EVOL40-C1-R6,Optical Density,50.67194444,0.388132494,n/a
