,EVOL33-G-R1,EVOL33-G-R2,EVOL33-G-R3,EVOL33-H-R1,EVOL33-H-R2,EVOL33-H-R3,EVOL33-L-R1,EVOL33-L-R2,EVOL33-L-R3,EVOL40-G-R1,EVOL40-G-R2,EVOL40-G-R3,EVOL40-H-R1,EVOL40-H-R2,EVOL40-H-R3,EVOL40-L-R1,EVOL40-L-R2,EVOL40-L-R3,WT-G-R1,WT-G-R2,WT-G-R3,WT-L-R1,WT-L-R2,WT-L-R3
GALURt2rpp,27.301636583685106,20.2566038772851,39.4660706695054,6.7420093399891785,3.61130247230098,6.242945584294372,25.250590681521203,16.1060087665888,12.109861571416197,24.0649213215269,21.983766373367896,25.924339686410303,3.1820230356909103,5.53954137381907,2.63642954647051,2.4138055737655497,4.90252427898663,5.7719118407278005,21.3308430602478,10.3573705232938,23.180772067428197,0.0,2.40692222944238,2.0318676148344696
GAMpts,629.9599848754015,550.4208225965756,618.3017738222516,335.97679877612734,358.42177037587317,248.82597400259004,1161.527171349971,927.1021296267654,952.6424436180743,479.0065291618201,557.5083152286102,459.5089209416226,132.37215828474183,171.03333991666398,114.68468527146676,201.9550663383848,278.4633790464406,237.3698744499304,550.3357509543949,517.8685261646893,533.1577575508492,73.3249539470273,93.06765953843853,70.09943271178923
GAPD,3396.5258253554966,2942.097087280169,3232.928955676984,13475.029334191684,10509.79302001395,10257.159594995665,11530.337908480104,9553.88307523087,8962.306717978945,2216.8376331663703,2860.5276805026338,2223.012128109686,12371.069158159162,10546.594333079745,16446.047510882978,12697.421919864715,16613.674276629852,12307.159022391868,2724.253385123081,2620.414742393331,2778.381109224611,10831.470540862447,10117.096437756121,11545.071787489447
GARFT,8.08937380257338,25.146128951112598,14.799776501064501,42.6993924865982,27.0847685422574,64.2131545813136,64.27423082569041,44.291524108119106,34.3112744523459,21.200049735630802,21.1044157184332,12.9621698432052,56.00360542816011,55.3954137381907,85.6839602602915,37.816287322327,30.395650529717106,28.138070223548002,27.4253696488901,18.6432669419288,18.213463767265,36.662476973513606,48.138444588847506,37.589550874437705
GART,266.949335484921,225.61665697803798,210.48571023736199,188.776261519697,179.662297996974,196.20686122068,137.730494626479,207.36486286983,200.821871059319,240.64921321526901,218.958313078744,276.74232615242994,235.469704641128,165.493798542845,195.095786438818,186.667631037869,169.627340052937,176.76480012228905,244.390516204554,240.29099614041598,284.79234254269,208.51783778685902,201.379159863346,223.505437631792
GBBTNabc,3045.64923666888,2694.8268192609,3017.50998660593,677.5719386689129,698.787028390241,503.00304422029006,803.427885321129,862.67809456041,752.829727689707,2718.76313501536,2597.60183467715,2560.02854403302,454.392889496663,513.100019749991,520.694835427925,693.566801528635,635.367146556667,684.693042106336,3037.51205177929,3134.1403203487,3136.02730683636,1409.21395866943,1081.51038842944,1502.56610117009
GCALDD,13443.528088151623,8795.55710423361,15064.528058472468,471.940653799243,803.5148000869684,489.62530368251635,1016.9101519921721,942.2015128454423,929.4318756061929,11026.317759796737,12378.619169516007,13908.408241759149,570.2185279958122,637.0472579891925,562.8777081714532,574.485726556201,552.0242338138944,470.4108150193164,11308.394085225684,13740.087736201549,11765.897593653212,1031.132164880071,896.9796841721928,979.3601903502142
GCCa,1232.61833316712,1170.69200339069,1012.96248051731,1772.0247881938199,2434.01786633086,1665.08277226823,2821.1796315990505,2995.71763058551,2623.80334047351,1284.03544479861,1152.82870861941,1136.7822952490899,1715.74682084454,1742.1857620660999,1709.72456088612,4565.31094184858,4709.36482239456,4396.7538446744,1095.18642797901,799.589004398281,965.313579665047,6207.4156325780295,5785.43873216966,7300.5003401002505
GCCb,489.407115055689,477.776450071139,481.814946090212,547.226424762456,548.91797578975,528.866675926652,780.472802883383,835.499204766792,732.64662507068,499.06063026309306,458.141691220987,430.99214728657205,639.586630173874,544.952382649451,622.19737296704,1000.9247112547803,994.231923778488,958.1373655608148,411.989997392216,397.72302809448195,425.532744380647,847.8197800125031,966.780428826022,941.770639475777
GCCc,3527.978149647314,3577.7353468777387,3239.5066341218976,2951.8764226919347,3046.133635385877,3232.062113926117,3080.572063145588,3492.9906512539387,3441.2189965441066,3812.5711065104706,3593.0267760632505,3731.1605893666056,3302.3035064400256,2967.8092910235673,2681.2488487605037,3975.5377799918633,3033.682023836921,3716.3897364486174,3727.4124616135923,3492.50534045467,3617.856211952195,4337.629306928835,3916.8647747125588,4550.3675234218
GDBTALDH,42.4692124635102,34.2266755167921,44.3993295031936,79.78044385653871,91.1853874255999,58.8620583662041,351.212761297522,277.828651223656,306.783159809211,30.3676388104982,49.243636676344096,27.8686651628911,16.546519785592803,18.695952136639303,13.1821477323525,44.2531021857018,46.0837282224743,51.94720656655021,39.0049701673104,20.7147410465876,29.8038498009792,4.58280962168921,16.0461481962825,7.111536651920638
GDPTPDP,108.195374609419,133.414184157292,111.820533563599,93.26446253651709,94.79668989790079,121.291514209148,71.1607555570143,69.457162805914,89.8148066546702,99.6975311891827,98.48727335268819,97.2162738240388,98.0063094992802,94.1722033549241,104.13896708558501,51.494518906998394,50.986252501460896,57.719118407278,78.61939299348491,103.57370523293801,92.7230882697129,87.07338281209489,86.64920025992559,109.720851201061
GF6PTA,4359.16130786173,3856.4382760859025,3976.20661995266,3130.53967020164,2629.028199835113,3271.303486170248,3117.300195045979,3840.276465283502,3586.537335401098,3975.8687869065398,3753.947945916306,3890.59527843803,5308.887232746719,5297.186438714477,5237.2672940636585,5239.56729878709,4870.167618745319,4670.9196571089715,4204.61389350428,3500.79123687331,3892.7139378945503,4518.650286985559,4530.629943220373,4570.68619957014
GGGABADr,39.4356972875452,32.829668352841395,47.688168725652396,93.26446253651709,94.79668989790079,85.6175394417514,61.978722581915704,47.3114007518545,40.366205238054,33.8054847135734,44.8468834016705,31.7573161158527,62.3676514995419,58.1651844251002,42.1828727435281,42.6438984698581,53.9277670688529,57.719118407278,43.271138779359894,49.71537851181021,54.6403913017951,48.1195010277367,55.3592112771747,59.9400946376169
GGPTRCO,141.564041545034,120.14261609976002,128.264729675893,69.6674298465549,63.1977932652672,50.8354140435399,71.1607555570143,56.3710306830607,60.549307857081004,133.503015902756,140.696104789555,114.067094620205,52.185177785331,52.6256430512811,47.4557318364691,48.27611147531101,64.7133204826235,49.782739626277284,135.907942926722,103.57370523293801,97.6903965698761,36.662476973513606,43.324600129962796,22.350543763179196
GHBDHy,74.8267076738037,103.37853013235201,85.5098197839284,168.55023349972998,247.374219352617,158.749187714914,75.7517720445636,104.689056982827,77.704945083254,65.31907215843,61.5545458454301,82.30977850435279,138.099799748986,157.184486482116,183.23185347970002,117.47187125658998,143.15370894641,134.918439277012,83.4950142643987,60.072749035103996,82.7884716693865,192.478004110947,211.006848781115,234.680709513381
GHMT2r,435.81501361364076,386.9709844143433,391.3718674725954,520.2583874024987,582.3225236585336,616.2679141067737,367.28131900394476,427.8158578625138,387.5155702853185,367.8495116290538,282.2715602340444,392.10563775695675,544.1259391031466,601.7326817310961,577.3780706770414,540.6924485234833,502.99899102402776,549.0531138492328,355.92035277670743,298.2922710708613,385.79427797934153,417.0356755737175,391.52601598929317,322.0510169512633
GK1,2402.54401936429,2159.77307546778,2170.6338868228,1746.1804190572,1475.21705993495,1591.9511239950698,1845.58862799482,1684.08454165644,1685.2890686887604,2031.76692871748,2117.4763770828,2000.71091529872,1941.6704563786,1886.9062804571201,2219.87367812817,2084.7234138755202,2078.6702942903307,1998.5244748520001,1911.85299085707,1702.7517140295001,1659.0809722545098,1532.94981845504,1562.0925269081,1460.91281506598
GLBRAN2,4354.10544923512,4348.18479779655,4232.736079304461,7876.91424555403,8061.329943793871,8220.175635777321,8362.53653207107,8115.415167264909,8184.248112015451,4553.42689862319,4188.34716945405,5125.89006449548,8465.45408415211,7764.35967807915,8275.75234637092,7832.799086869219,7415.558224395171,7582.849180756149,4013.85521127978,4142.94820931752,4617.94094971838,6991.07607788688,7552.921955990179,7611.376085169921
GLCabc,2959.699640016531,2791.91881715547,3168.7965908390397,186.52892507303397,225.70640451881198,138.236652223661,544.035453774593,425.80260676668996,512.650806523286,2533.1194562492897,2787.54157614305,2386.3354681340697,108.82518782062901,97.634416713561,106.775396632056,325.059150600428,428.4806219834311,378.781714547762,2164.16639162686,2365.6234275203,2745.26572055686,561.394178656928,459.72214582349403,522.189977012459
GLCabcpp,1388.338778866654,1237.049843678346,1389.5345714888347,609.0281770456893,644.6174913057255,620.727160952698,736.858146251665,801.273936137791,851.7269305229399,1794.5555614052923,1644.385724727921,1974.1384671201438,749.0482226016409,620.4286338677352,684.1534673090971,498.85315191154774,446.12970938778284,538.2307791478675,1783.2584798367172,2121.1894831705704,2311.4541290092707,291.0084109772646,316.9114268765794,314.93948029934296
GLCDpp,179.988567107258,201.867535190876,136.48682773203998,209.002289539665,214.87249710190895,307.688032368794,153.799052332902,234.54375266344897,232.105680118811,254.973571144749,145.092858064228,235.911491146334,307.383425247742,277.669511362681,195.095786438818,222.874714644353,159.82229149496402,225.826050768475,212.698977943614,192.647091733265,218.56156520718,210.80924259770302,202.983774682974,258.04718708397803
GLCNt2r,11.122888978538404,9.779050147654901,3.28883922245878,14.6076869033099,9.02825618075246,12.4858911685887,18.364065950197197,12.079506574941599,8.0732410476108,10.886512026405,10.5522078592166,7.7773019059231,14.00090135704,13.8488534345477,22.409651144999298,11.2644260109059,4.90252427898663,9.37935674118268,16.4552217893341,16.5717928372701,9.93461660032638,18.331238486756803,14.4415333766543,9.143404266755107
GLCNt2rpp,190.1002843604744,143.1932343049467,156.21986306679258,117.9851634498108,108.33907416902957,86.50938881093629,165.2765935517752,129.85469568062192,92.8422720475242,172.46526947094213,174.99078033200828,152.3054956576607,64.9132699280946,72.0140378596479,68.5471682082332,69.19575978127911,69.61584476161009,67.81996412855166,183.4452503181315,176.0752988959944,157.29809617183437,71.0335491361826,64.98690019494423,45.717021333775605
GLCOAS,341.77604315872503,283.592454281992,305.862047688667,1219.18002231471,1299.16606441028,885.606423600616,282.347513984283,258.702765813332,290.636677713989,273.881723611663,264.68454713535,228.78229773257095,413.66299463981903,501.328494330626,267.597598966757,125.517889835809,151.978252648586,131.310994376558,333.980057057595,335.57880495471903,337.77696441109697,91.65619243378408,81.83535580104079,72.1313003266237
GLCP,9507.03656147436,9033.04832210522,8735.15697485054,16471.85248581691,17745.037523268962,15830.326303032161,20856.98790293657,21010.28843601501,20635.20411769325,9313.69752574807,8367.021481703821,9781.90147217478,13373.40641440178,12893.28254756388,12731.318279906081,16311.693465649678,15479.230158472381,15361.221875116957,7836.95174033506,7693.4548247026305,8689.47798641881,12918.940323541872,14154.30732394081,13191.90048931279
GLCpts,829.1608147637709,745.3033219676984,812.3432879473196,586.5548125790586,643.7146656876512,437.89804026979056,1558.6500975229858,1264.3216881772173,1354.2861857367122,680.6934888089023,737.7751994902272,635.1463223170526,235.46970464112752,304.67477556004894,196.41400121205245,327.47295617419354,422.59759284864754,380.94618148803437,737.4377172257115,716.7300402119299,743.4404755910906,116.8616453530747,153.24071527449803,124.95985831231991
GLCptspp,282.11691136474633,266.82836831458366,276.2624946865378,368.56317725274187,414.3969586965386,259.52816643280806,615.196209331607,506.33265059963395,571.1818041184649,291.07095312703916,269.08130041002335,261.18772234058406,159.10115178454572,191.80662006848513,114.68468527146707,185.86302917994757,205.90601971743862,205.62435932592777,281.567128395271,312.7925898034722,294.7269591430156,75.61635875787181,80.23074098141265,71.11536651920642
GLCRAL,73.8155359484821,74.73988327136242,62.4879452267169,46.0703971565928,51.461060230289,56.1865102586494,98.7068544823102,108.715559174474,122.107770845113,71.62178964740141,66.8306497750384,53.7930048493014,21.00135203556,20.7732801518215,10.545718185882,22.5288520218118,20.5906019717438,33.1884930841849,63.3830765218793,53.8583267211277,56.2961607351828,27.496857730135197,17.6507630159108,9.143404266755107
GLCRD,558.166792377563,491.04801812867004,521.281016759717,365.19217258274796,353.004816667421,281.82440066243197,408.60046739188806,395.603840329336,408.707828035297,581.5689319368989,483.642860214094,503.580298408521,189.6485729271787,171.0333399166637,105.45718185882032,168.96639016358858,177.4713788993165,162.3350205204695,494.26610633888595,495.082311013444,523.223140950523,73.3249539470273,88.2538150795538,83.3065722082133
GLCRD_1,289.195113441998,244.476253691372,282.840173131455,204.507616646339,168.828390580071,140.91220033121598,151.50354408912702,136.901074516004,150.364114511751,292.789876078577,255.89104058600202,240.448250591456,103.733950963524,99.0193020570158,63.27430911529221,70.000361639201,70.5963496174075,77.19932086973441,243.78106354569,269.291633605639,248.36541500816003,22.914048108446003,40.1153704907063,36.5736170670205
GLCRt2r,396.3793163260952,381.38295575854113,420.9714204747239,919.1606066851917,718.6491919878955,1183.4841129083745,1239.574451638318,969.3804026390613,944.5692025704643,373.00628048366605,422.9676650235985,419.9743029198471,1161.4384080271846,1152.2246057543675,1290.532262997312,1229.431638904586,1109.9314967625735,1154.3823681455644,405.28601814470943,449.5098807109504,456.99236361501335,1113.622738070473,876.9219989268389,1328.8414201017433
GLCRt2rpp,416.6027508325286,393.25751665212215,439.0600361982472,927.0262842485124,716.8435407517451,1187.0515103851142,1241.8699598820926,971.393653734885,940.532582046659,380.45494660699575,446.7101327068358,445.2505341140972,1165.2568356700137,1148.0699497240032,1301.0779811831942,1233.4546481941952,1112.8730113299653,1155.8253461057466,421.1317872751792,472.29609586219675,476.8615968156662,1120.4969525030067,888.9566100740508,1331.889221523995
GLCt2pp,594.568974489143,1460.57098991046,1527.66581883211,134.840186799784,143.549273273964,128.42630916262698,1560.94560576677,1234.12292173986,925.395255082388,1132.7702250633001,1722.64793301711,1289.0877909067501,77.00495746372009,63.0122831271919,73.8200273011742,1055.63763759347,1346.23316700973,919.176960635903,577.761120603285,580.012749304453,455.33659418162597,167.272551191656,310.492967598067,187.947754372188
GLCURt2r,302.34034587118,310.83409397903085,361.77231447046603,306.76142496950774,363.8387240843247,278.2570031856921,332.84869534732474,256.68951471750853,298.7099187615999,295.6547476644729,320.9629890511716,315.628835682046,282.5636455693531,285.9788234234097,305.8258273905789,247.0127703820083,263.7558062094803,238.81285241011267,289.4900129605061,354.22207189664744,289.7596508428526,756.1635875787185,577.661335066171,659.3410410137859
GLCURt2rpp,27.301636583685106,20.2566038772851,39.4660706695054,6.7420093399891785,3.61130247230098,6.242945584294372,25.250590681521203,16.1060087665888,12.109861571416197,24.0649213215269,21.983766373367896,25.924339686410303,3.1820230356909103,5.53954137381907,2.63642954647051,2.4138055737655497,4.90252427898663,5.7719118407278005,21.3308430602478,10.3573705232938,23.180772067428197,0.0,2.40692222944238,2.0318676148344696
GLDBRAN2,2812.0685681195696,2888.31231146807,3019.15440621716,7806.123147484141,7404.07289383509,7745.711771370949,8380.900598021271,7659.413794060872,7779.57690450396,2288.45942281377,2339.07274212635,2692.89078492587,11404.3705599162,11296.509746560501,13651.432191624299,12230.7528422701,12626.941532958,11282.6446706627,2129.4275900716,2088.04589749603,2213.7637324394,27863.4824998704,23012.583435698598,26632.704761442797
GLGC,7559.51981850482,7330.0965892493205,7878.414357400021,5840.8274248773,5980.316894130428,6146.6258524223995,7051.801324875741,7267.836455923179,7114.54367320702,5872.986751086911,5985.73990814061,5819.36615110696,6741.434003414771,6259.681752415539,7831.513967790641,6847.96641277287,6449.76094143481,6240.879677786938,5335.75802835628,5534.978807648199,6431.008479277951,8851.6967842927,7873.84491991583,8385.517646421858
GLMS_syn,689.61911666938,876.6219953790642,896.208688120019,4127.23338429671,3138.22184842956,4125.6951818494,1058.2293003801199,892.876860997764,1091.90585168936,368.422485946233,393.949093410753,622.832260966008,4687.75633617986,4427.47844302489,4709.98138476956,1292.99518568041,1272.6953028249302,1302.2876090642098,421.1317872751789,370.793864733918,254.988492741711,2394.51802733261,2384.45762196758,2164.95494360613
GLNabc,542.9992164977376,530.8627223012659,527.8586952046346,161.8082241597403,180.56512361504969,162.3165851916538,305.302596422029,269.77564684036207,269.44441996401076,658.9204647560921,601.475847975346,677.2733743074698,124.09889839194571,145.4129610627505,160.822202334701,290.4612707097879,299.0539810181848,291.481547956754,602.7486796167179,617.2992831883099,619.2577680870111,222.26626665192623,236.68068589516668,189.9796219870227
GLNabcpp,2314.5720792613047,2469.2101622828663,2823.468472480861,913.5422655685347,1049.0833682034358,762.5312106530978,1519.626457378822,1140.5067457840662,1235.2058802844524,2215.6916845320075,2445.4741713734466,2309.2105575670007,813.3250879225978,715.9857225661135,1011.07073107144,1366.213954751303,1628.6185654793583,1503.583034509594,1924.042044034356,2083.9029492867103,1892.5444623621768,1283.1866940729774,1238.7626407530104,1141.9095995369719
GLNS,2355.01894827417,1635.895388986271,1950.2816589180622,685.437616232234,550.7236270259009,536.893320249316,727.676113276566,660.346359430139,561.09025280895,1696.5769531676451,1612.7291011502741,1758.966447722941,484.3039060321571,718.7554932530235,653.8345275246859,705.635829397463,677.528855355953,571.4192722320528,2296.4176186003992,1839.469004936978,2132.631030203401,1565.0294858068596,841.620472895018,1518.8210420887629
GLS,629.9599848754017,518.2896578257092,509.77007948111134,1707.9756994639272,1653.073706695776,1697.1893495588852,810.314410052453,893.883486545676,778.058605963491,447.4929417169638,393.069742755818,453.0278360200201,1156.9835757772169,1263.015433230748,1204.8483027370219,1152.1898605440924,1014.8225257502321,1059.867311753643,586.9029104862483,515.7970520600305,483.48467454921735,1661.2684878623406,1321.4003039638687,1639.7171651714125
GLS2,629.9599848754017,518.2896578257092,509.77007948111134,1707.9756994639272,1653.073706695776,1697.1893495588852,810.314410052453,893.883486545676,778.058605963491,447.4929417169638,393.069742755818,453.0278360200201,1156.9835757772169,1263.015433230748,1204.8483027370219,1152.1898605440924,1014.8225257502321,1059.867311753643,586.9029104862483,515.7970520600305,483.48467454921735,1661.2684878623406,1321.4003039638687,1639.7171651714125
GLTPD,68.75967732187371,55.880286558028004,50.9770079481112,13.4840186799784,30.696071014558395,16.9451380145133,29.8416071690705,19.125885410324198,31.283809059491897,38.9622535681863,55.3990912608871,47.311919927698895,15.9101151784546,6.92442671727383,14.500362505587802,9.655222295062213,17.6490874043519,16.5942465420924,46.318402073681,70.43011955839779,67.88654676889689,25.2054529192906,12.0346111472119,7.111536651920638
GLU5K,34.3798386609368,25.844632533087893,14.799776501064501,44.94672893326121,59.5864907929663,35.673974767396395,50.501181363042406,37.2451452727365,39.3570501071027,36.67035629946949,39.5707794720622,36.2940755609745,64.2768653209565,55.3954137381907,44.819302289998596,51.494518906998394,46.0837282224743,54.8331624869141,29.863180284347,24.857689255905104,19.8692332006528,71.0335491361827,56.16151868698879,57.908227022782405
GLUabc,2904.085195123846,2895.297347287821,3384.2155599100843,1824.837194690409,1836.347307165046,1517.0357769835373,4157.165429475904,3853.3625974063625,3716.7183472938223,2607.0331431654076,2959.0149538553246,2612.5253318979976,2364.243115518353,1985.925582514136,3509.087726352249,4580.598377149095,5331.004900970056,5175.961943172663,2510.335501861739,2603.842949556058,2760.167645457346,3224.0065688583613,3662.5333258014884,2801.945440856738
GLUabcpp,3539.101038625856,3498.1059385325475,4063.360859347824,6981.350671558803,6777.511914890865,4436.058762325745,5940.7753348888145,5259.6184878391405,4860.091110661701,2970.8718345742072,3425.9501516256587,2902.877936385793,5292.340712961137,5074.219898418262,6746.623209418031,6903.483940969483,8786.304012799828,7115.324321657207,3118.5692554082343,3256.357292523567,3179.077312104442,4103.90601622269,4909.319040652637,3451.1271437963514
GLUABUTt7,33527.4208964907,30489.681353223998,32380.266564717997,1947.31703103354,2620.90276927244,1978.1219008521305,4600.19852052441,4002.34317849731,4615.87556897148,32066.5076609345,31317.194224845,32126.737956384,1668.01647530918,1657.70775611536,1645.1320369976002,2287.4830820718203,2527.74151824551,2228.67945950102,36440.393378809706,41965.9938862818,46086.6864089141,1858.3293015949696,1738.6001570672101,1710.8325316906198
GLUABUTt7pp,33527.4208964907,30489.681353223998,32380.266564717997,1947.31703103354,2620.90276927244,1978.1219008521305,4600.19852052441,4002.34317849731,4615.87556897148,32066.5076609345,31317.194224845,32126.737956384,1668.01647530918,1657.70775611536,1645.1320369976002,2287.4830820718203,2527.74151824551,2228.67945950102,36440.393378809706,41965.9938862818,46086.6864089141,1858.3293015949696,1738.6001570672101,1710.8325316906198
GLUCYS,499.5188323089061,295.467015175573,342.03927913571397,12.3603504566468,30.696071014558395,11.5940417994038,18.364065950197197,30.198766437353893,26.23803340473511,503.071450483347,549.594159334198,386.272661327514,13.3644967499018,10.3866400759107,29.000725011175604,12.873629726749597,22.5516116833385,13.7082906217285,547.897940318938,596.584542141723,503.35390774987,4.58280962168921,20.8599926551673,12.1912056890068
GLUDC,23140.6649339865,20586.9960715595,23373.780354014598,3240.6591560881293,3142.73597651993,3087.582516118161,5727.293068217768,4473.44393492003,4867.15519657836,24632.1658955343,25355.196784387597,24848.479589424303,3554.95613547389,3406.125502227,3668.591713913711,3813.00820469165,4222.053909063279,3791.4245903780798,28705.220232505,31730.840335162906,36566.0121669346,4124.52865952029,3145.045046471369,3805.68804258496
GLUDxi,9906.449392976416,9301.972201165738,9779.363427981194,2483.306773562685,2452.0743786923663,2554.256593345588,4843.522394364523,3877.521610556244,3621.857764984401,7829.694044253914,7831.496932848589,8419.577421653921,2760.723185765433,2548.881474628499,2969.937884099027,3747.0308523420613,4246.566530458218,3317.4063304583037,6346.839989412032,6154.349564941181,6326.6950049745155,4445.32533303853,4068.5008751674304,4365.467570471862
GLUDy,4914.294585063328,3651.7767265671328,4467.888083710259,483.17733603255857,427.03651734959163,508.35414043539873,1921.340400039391,1106.2814771550609,988.9720283323232,1964.155959290337,2074.3881949909955,2049.9671607029004,641.4958439952878,607.2722231049149,574.741641130571,955.062405353237,1507.0359633604855,771.9932086973438,1479.1416030634743,1389.9591242260317,1380.9117074453638,726.3753250377385,641.0436204414862,728.4245399181569
GLUN,1091.054291622084,1195.8381323418032,1118.205335635986,914.665933791866,882.963454477591,915.929302152903,856.224574927946,806.3070638773489,817.4156560705939,1383.732975987798,1238.125722148079,1313.0678051166813,1112.435253277544,967.3424124031551,1343.260853926723,727.3600795613529,714.788039876251,689.743464966973,1140.285924734968,1195.2405583881032,1293.155927475816,911.979114716152,830.3881691576199,860.4959348823982
GLUNpp,129.429980841174,146.685752214823,164.441961122939,524.753060295825,423.425214877291,474.463864406372,270.869972765409,246.62325923839,225.041594202151,81.36235303944791,128.385195620469,78.4211275513913,674.588883566474,534.5657425735401,941.205348089971,205.17347377007198,273.560854767454,190.47309074401798,131.032321655808,128.431394488843,112.592321470366,128.318669407298,117.939189242676,118.86425546781601
GLUPRT,2751.398264600266,2197.492268894454,2524.1841032371117,2492.296119349332,2017.815256398178,2420.4791879678432,1859.361677457474,1980.032452742503,1940.605316819449,2517.649149685444,2384.7989761829513,2472.533897591381,3257.118779333222,3553.615791304931,4107.557233401049,3668.179870265717,3742.58703457839,3556.940671848513,2894.290676946197,2386.3381685668946,2798.250342425262,3549.3860519982877,2953.2935755258027,3910.3292247489426
GLUR,142.57521327035602,118.745608935809,110.17611395236901,178.663247509713,221.19227642843498,187.28836752883097,215.777774914818,187.232351911594,176.60214791648602,120.897580924813,94.9698707329494,106.937901206443,192.19419135573105,176.57288129048302,160.82220233470102,208.391881201759,165.705320629748,163.777998480651,121.890531772845,82.8589641863504,87.75577996954969,146.649907894055,169.28686347078101,179.82028391285095
GLUSx,2214.4660784544612,1939.7444471455474,2147.6120122655816,4826.155019208923,3736.7952332134487,4736.611999741063,1602.2647541547135,1441.4877846096938,1595.474262034084,1572.2415263397506,1440.3763727830656,1907.3832924276367,5159.968554676392,5073.527455746539,5234.63086451719,1849.77967136233,1898.2574008236238,1832.582009431077,2073.3579454560913,1568.1058972266828,1942.217545363806,3789.983557136974,3133.0104353241595,3592.341943027346
GLUSy,10370.577214899067,9917.353856886022,10185.535071954855,13976.185361797583,11934.451845336687,12404.73287599293,5704.337985780021,5531.407385775329,5538.243358661008,7499.660837558695,7463.928359085869,8210.23837868615,16398.237512129577,14247.00797079091,16672.7804518795,7779.695364246366,8080.340516625762,7226.433624591207,7782.710453696139,6856.579286420497,7164.514338268713,10380.063793126046,8943.320697198054,9719.438735560692
GLUt2r,28.3128083090068,52.3877686481512,26.31071377967026,75.28577096321261,69.51757259179391,64.21315458131356,39.02364014416921,52.3445284914135,44.4028257618595,30.36763881049816,37.8120781621928,33.0535331001731,42.00270407112001,40.8541176319156,47.4557318364691,42.6438984698581,36.2786796645011,44.732316765640505,25.59701167229746,29.000637465222603,14.901924900489572,43.536691406047396,40.9176779005204,52.8285579856962
GLUt2rpp,28.3128083090068,52.3877686481512,26.31071377967026,75.28577096321261,69.51757259179391,64.21315458131356,39.02364014416921,52.3445284914135,44.4028257618595,30.36763881049816,37.8120781621928,33.0535331001731,42.00270407112001,40.8541176319156,47.4557318364691,42.6438984698581,36.2786796645011,44.732316765640505,25.59701167229746,29.000637465222603,14.901924900489572,43.536691406047396,40.9176779005204,52.8285579856962
GLUt4,28.3128083090068,52.3877686481512,26.31071377967026,75.28577096321261,69.51757259179391,64.21315458131356,39.02364014416921,52.3445284914135,44.4028257618595,30.36763881049816,37.8120781621928,33.0535331001731,42.00270407112001,40.8541176319156,47.4557318364691,42.6438984698581,36.2786796645011,44.732316765640505,25.59701167229746,29.000637465222603,14.901924900489572,43.536691406047396,40.9176779005204,52.8285579856962
GLUTCOADHc,535.921014420486,470.09291066941,442.348875420706,221.362639996312,229.31770699111303,178.369873836982,174.458626526874,175.15284533665297,194.766940273611,373.006280483666,365.809872452842,318.22126965068696,281.927240962215,353.14576258096497,235.96044440910998,181.035418032416,246.10671880512902,179.650756042653,503.407896221849,437.08103608299797,394.07312514628,91.65619243378408,118.741496652491,88.38624124529942
GLUTRR,498.50766058358397,521.083672153611,468.65958920037696,503.403364052526,489.331484996783,568.999897539973,261.687939790311,387.550835946042,380.4514843686589,549.4823701748629,395.707794720622,494.5067795182769,722.3192291018381,750.607856152483,743.473132104683,703.2220238236971,499.076971600839,562.03991549087,436.368103746785,350.07912368733,427.18851381403397,1175.49066796328,760.587424503791,974.280521313128
GLUTRS,45.502727639475204,60.769811631855404,46.043749114423,61.801752283234215,67.7119213556435,103.45452682545,71.1607555570143,78.5167927371202,83.7598758689621,48.129842643053706,55.3990912608871,51.2005708806604,175.64767157013802,157.876929153843,177.958994386759,111.83965825113701,113.73856327248998,124.096104575648,50.5845706857306,64.2156972444215,66.2307773355092,116.861645353075,77.82381875197021,88.38624124529942
GLXCL,467.1613370986122,356.2368268074283,383.1497694164481,183.15792040303918,162.5086112535442,105.23822556381938,247.91489032766296,214.4112417052124,256.32540326164263,462.96324828080253,459.0210418759223,489.97002007315547,87.8238357850692,56.087856409918004,52.72859092941017,72.41416721296656,93.14796130074598,75.75634290955237,472.32581061977373,370.79386473391753,450.3692858814625,27.49685773013521,59.37074832624531,37.58955087443771
GLXO1,107155.89007578825,55690.29358373074,139834.8660605021,5519.458313004479,10950.371921634633,1821.1564118755903,6452.673673250553,4463.3776794409105,3855.981755365113,60443.06071923497,86302.99067791285,129118.76624213498,1125.1633454203036,1023.4302688130726,805.4292264467399,1276.9031485219787,1615.872002353994,1213.5444645130224,120262.07426836008,135109.8270022632,58908.964901068655,245.1803147603722,433.2460012996274,271.2543265804015
GLYabc,1937.4050257163199,1743.46494061047,1662.5082269529196,266.309368929573,274.458987894875,257.74446769443904,211.186758427268,255.68288916959702,241.18807629737304,1674.80392911483,1345.40650205012,1703.22911739716,288.291287033597,229.198524341764,309.780471710285,280.001446556804,183.3544080341,227.269028728657,1610.1739247192804,1563.96294901736,1784.91944919197,265.802958057974,271.179904517175,235.69664332079896
