,PVHG-B-R1,PVHG-B-R2,PVHG-B-R3,PVHG-Glu-R1,PVHG-Glu-R2,PVHG-Glu-R3,PVHG-Gua-R1,PVHG-Gua-R2,PVHG-Gua-R3,PVHG-H-R1,PVHG-H-R2,PVHG-H-R3,PVHG-M-R1,PVHG-M-R2,PVHG-M-R3,PVHG-P-R1,PVHG-P-R2,PVHG-P-R3,PVHG-V-R1,PVHG-V-R2,PVHG-V-R3,WT-B-R1,WT-B-R2,WT-B-R3,WT-Glu-R1,WT-Glu-R2,WT-Glu-R3,WT-Gua-R1,WT-Gua-R2,WT-Gua-R3,WT-H-R1,WT-H-R2,WT-H-R3,WT-H-R4,WT-M-R1,WT-M-R2,WT-M-R3,WT-P-R1,WT-P-R2,WT-P-R3,WT-V-R1,WT-V-R2,WT-V-R3
3hoxpactex,6.922853372172379,5.0904699826026,4.986785718810969,0,0,0,7.147087220384848,3.92452924769591,6.13507372095696,6.87925198117196,5.68934533020266,6.2998942015769295,0,0,0,6.54847935532507,7.668255735825388,5.61552083902133,5.91083231608461,4.71881238786853,5.47990899596788,4.23315796909385,6.15040492526417,6.44552721967813,0,0,0,3.85664466075616,5.94978759650531,5.71495135801637,7.91777127225001,5.21643771985906,5.71184812102021,6.48107331959546,0,0,0,5.36249810640442,5.602723640102121,7.23501979945205,6.9806908844587,3.3790806140320293,5.89154840353051
3HPAOX,0.0,0.5817679980117261,0.1676230493717972,0,0,0,0.705885157568874,0.547608732236638,0.1553183220495432,0.410701610816236,0.561910649896558,0.1448251540592398,0,0,0,0.98227190329876,0.6134604588660301,0.307699772001168,0.99901391257768,0.435582681957096,0.1992694180351958,0.470350885454872,0.62759233931267,0.7082996944701241,0,0,0,0.578496699113424,0.6102346252825961,0.7070042917133658,1.154674977203126,0.535019253318878,0.627675617694528,0.540089443299622,0,0,0,0.1758196100460466,0.439429305106048,0.490509816912004,2.16303097828298,0.844770153508008,1.1357201741745557
3HPPPNH,0.288452223840516,0.727209997514657,0.712397959830138,0,0,0,1.14706338104942,1.55155807467047,1.39786489844589,1.84815724867306,1.19406013103019,0.8689509243554391,0,0,0,0.818559919415634,1.12467750792106,1.15387414500438,1.6650231876294699,1.01635959123322,2.19196359838715,0.881907910227885,1.00414774290027,1.2041094805992099,0,0,0,1.15699339822685,1.06791059424454,0.82483834033226,0.9072446249453141,1.0031610999729,0.43937293238617,0.9901639793826391,0,0,0,0.439549025115117,0.769001283935585,1.4715294507360102,2.26135056820493,1.6050632916652199,1.8455452830336498
3MBt2pp,699.01588910685,353.933105790384,534.968962070091,0,0,0,259.853973630042,64.2527579157655,259.847552788886,317.575020563655,245.976386992219,219.12045809163,0,0,0,176.31780664212795,116.86421741397899,118.002862562448,238.76432510606602,147.88032052443398,178.246494432483,612.220471280198,740.370682687158,935.947216272822,0,0,0,242.679365278082,96.03567415384848,184.704871210117,520.428507582266,191.13562824816898,103.37817423428899,186.69091756723597,0,0,0,528.250018383347,1157.34693232305,1903.05546216435,73.64137285154321,58.03570954600021,36.981888171559
3MBt4pp,699.01588910685,353.933105790384,534.968962070091,0,0,0,259.853973630042,64.2527579157655,259.847552788886,317.575020563655,245.976386992219,219.12045809163,0,0,0,176.31780664212795,116.86421741397899,118.002862562448,238.76432510606602,147.88032052443398,178.246494432483,612.220471280198,740.370682687158,935.947216272822,0,0,0,242.679365278082,96.03567415384848,184.704871210117,520.428507582266,191.13562824816898,103.37817423428899,186.69091756723597,0,0,0,528.250018383347,1157.34693232305,1903.05546216435,73.64137285154321,58.03570954600021,36.981888171559
3MBZALDH,0.288452223840516,0.363604998757329,0.335246098743594,0,0,0,0.0882356446961093,0.273804366118319,0.388295805123858,0.410701610816236,0.351194156185349,0.14482515405924,0,0,0,0.0,0.102243409811005,0.0769249430002922,0.333004637525894,0.217791340978548,0.498173545087989,0.4115570247730129,0.43931463751886896,0.35414984723506204,0,0,0,0.3856644660756161,0.30511731264129804,0.29458512154723604,0.24743035225781304,0.200632219994579,0.251070247077812,0.270044721649811,0,0,0,0.439549025115117,0.439429305106048,0.7357647253680051,0.786556719375629,0.253431046052402,0.425895065315458
3MBZDH,15.095666380987,13.0170589555124,17.390891372324,0,0,0,10.1470991400526,9.94822530229892,14.522263111632302,29.0571389652487,31.888429381629706,29.3270936969961,0,0,0,7.53075125862383,8.38395960450242,11.6156663930441,7.90886014123997,8.929444980120449,8.668219684531019,19.754737189104606,20.1457140919367,18.982431811799298,0,0,0,18.0298137890351,19.8326253216844,18.853447779023107,28.2895369414766,19.6619575594688,17.6376848572163,14.4924000618732,0,0,0,22.944459111009106,15.489883004988199,15.205804324272098,8.35716514336605,10.2217188574469,10.5054116111146
3MCAT23DOX,2.11531630816378,2.3997929917983702,1.84385354308977,0,0,0,2.8235406302754997,5.2935510782875,3.26168476304041,2.56688506760148,2.0369261058750303,3.1861533893032794,0,0,0,3.11052769377941,2.7605720648971404,3.46162243501315,36.1310031715595,34.48362898827,60.179364246629106,2.99848689477481,2.38485088938815,3.32900856400958,0,0,0,4.24230912683178,4.424201033298821,4.59552789613688,3.21659457935157,3.41074773990785,5.4607778739424,3.78062610309735,0,0,0,2.37356473562163,2.0872891992537297,3.3109412641560203,12.8798662797759,12.2491672258661,10.221481567571
3OADPCOAT,2.4037685320043,1.8907459935381103,3.0591206510353,0,0,0,1.76471289392219,3.1031161493409503,1.78616070356975,1.84815724867306,1.68573194968968,1.8103144257405,0,0,0,3.27423967766254,1.63589455697608,3.0000727770114,4.16255796907367,3.33946722833773,2.88940656151034,4.585921133185,5.5228125859515,4.53311804460879,0,0,0,2.89248349556712,2.36465917297006,2.88693419116291,2.8866874430078195,2.94260589325383,3.4522158973199097,3.15052175258112,0,0,0,3.9559412260360496,2.9661478094658302,4.046705989524029,7.17733006430261,3.80146569078604,3.69109056606731
3OAR100,64.80559962283586,53.30449281782444,63.23579537551048,0,0,0,75.79441879395786,74.7485919503011,77.73682018579643,175.266912415829,196.31753330760978,168.43165417089628,0,0,0,52.55154682648369,52.8598428722896,54.53978458720721,66.93393214270455,70.99997715900652,66.9545244598258,70.55263281823079,57.92677291855948,69.55502999696617,0,0,0,65.08087865026019,67.73604340636815,64.57305864315411,155.13883086564863,72.0938443847188,73.3752797084904,67.9612549485357,0,0,0,185.0501395734643,167.3127079191275,151.19965106312515,84.25988856311413,78.47914726089392,70.20170326616464
3OAR120,64.80559962283586,53.30449281782444,63.23579537551048,0,0,0,75.79441879395786,74.7485919503011,77.73682018579643,175.266912415829,196.31753330760978,168.43165417089628,0,0,0,52.55154682648369,52.8598428722896,54.53978458720721,66.93393214270455,70.99997715900652,66.9545244598258,70.55263281823079,57.92677291855948,69.55502999696617,0,0,0,65.08087865026019,67.73604340636815,64.57305864315411,155.13883086564863,72.0938443847188,73.3752797084904,67.9612549485357,0,0,0,185.0501395734643,167.3127079191275,151.19965106312515,84.25988856311413,78.47914726089392,70.20170326616464
3OAR121,64.80559962283586,53.30449281782444,63.23579537551048,0,0,0,75.79441879395786,74.7485919503011,77.73682018579643,175.266912415829,196.31753330760978,168.43165417089628,0,0,0,52.55154682648369,52.8598428722896,54.53978458720721,66.93393214270455,70.99997715900652,66.9545244598258,70.55263281823079,57.92677291855948,69.55502999696617,0,0,0,65.08087865026019,67.73604340636815,64.57305864315411,155.13883086564863,72.0938443847188,73.3752797084904,67.9612549485357,0,0,0,185.0501395734643,167.3127079191275,151.19965106312515,84.25988856311413,78.47914726089392,70.20170326616464
3OAR140,64.80559962283586,53.30449281782444,63.23579537551048,0,0,0,75.79441879395786,74.7485919503011,77.73682018579643,175.266912415829,196.31753330760978,168.43165417089628,0,0,0,52.55154682648369,52.8598428722896,54.53978458720721,66.93393214270455,70.99997715900652,66.9545244598258,70.55263281823079,57.92677291855948,69.55502999696617,0,0,0,65.08087865026019,67.73604340636815,64.57305864315411,155.13883086564863,72.0938443847188,73.3752797084904,67.9612549485357,0,0,0,185.0501395734643,167.3127079191275,151.19965106312515,84.25988856311413,78.47914726089392,70.20170326616464
3OAR141,64.80559962283586,53.30449281782444,63.23579537551048,0,0,0,75.79441879395786,74.7485919503011,77.73682018579643,175.266912415829,196.31753330760978,168.43165417089628,0,0,0,52.55154682648369,52.8598428722896,54.53978458720721,66.93393214270455,70.99997715900652,66.9545244598258,70.55263281823079,57.92677291855948,69.55502999696617,0,0,0,65.08087865026019,67.73604340636815,64.57305864315411,155.13883086564863,72.0938443847188,73.3752797084904,67.9612549485357,0,0,0,185.0501395734643,167.3127079191275,151.19965106312515,84.25988856311413,78.47914726089392,70.20170326616464
3OAR160,64.80559962283586,53.30449281782444,63.23579537551048,0,0,0,75.79441879395786,74.7485919503011,77.73682018579643,175.266912415829,196.31753330760978,168.43165417089628,0,0,0,52.55154682648369,52.8598428722896,54.53978458720721,66.93393214270455,70.99997715900652,66.9545244598258,70.55263281823079,57.92677291855948,69.55502999696617,0,0,0,65.08087865026019,67.73604340636815,64.57305864315411,155.13883086564863,72.0938443847188,73.3752797084904,67.9612549485357,0,0,0,185.0501395734643,167.3127079191275,151.19965106312515,84.25988856311413,78.47914726089392,70.20170326616464
3OAR161,64.80559962283586,53.30449281782444,63.23579537551048,0,0,0,75.79441879395786,74.7485919503011,77.73682018579643,175.266912415829,196.31753330760978,168.43165417089628,0,0,0,52.55154682648369,52.8598428722896,54.53978458720721,66.93393214270455,70.99997715900652,66.9545244598258,70.55263281823079,57.92677291855948,69.55502999696617,0,0,0,65.08087865026019,67.73604340636815,64.57305864315411,155.13883086564863,72.0938443847188,73.3752797084904,67.9612549485357,0,0,0,185.0501395734643,167.3127079191275,151.19965106312515,84.25988856311413,78.47914726089392,70.20170326616464
3OAR180,64.80559962283586,53.30449281782444,63.23579537551048,0,0,0,75.79441879395786,74.7485919503011,77.73682018579643,175.266912415829,196.31753330760978,168.43165417089628,0,0,0,52.55154682648369,52.8598428722896,54.53978458720721,66.93393214270455,70.99997715900652,66.9545244598258,70.55263281823079,57.92677291855948,69.55502999696617,0,0,0,65.08087865026019,67.73604340636815,64.57305864315411,155.13883086564863,72.0938443847188,73.3752797084904,67.9612549485357,0,0,0,185.0501395734643,167.3127079191275,151.19965106312515,84.25988856311413,78.47914726089392,70.20170326616464
3OAR181,64.80559962283586,53.30449281782444,63.23579537551048,0,0,0,75.79441879395786,74.7485919503011,77.73682018579643,175.266912415829,196.31753330760978,168.43165417089628,0,0,0,52.55154682648369,52.8598428722896,54.53978458720721,66.93393214270455,70.99997715900652,66.9545244598258,70.55263281823079,57.92677291855948,69.55502999696617,0,0,0,65.08087865026019,67.73604340636815,64.57305864315411,155.13883086564863,72.0938443847188,73.3752797084904,67.9612549485357,0,0,0,185.0501395734643,167.3127079191275,151.19965106312515,84.25988856311413,78.47914726089392,70.20170326616464
3OAR40,64.80559962283586,53.30449281782444,63.23579537551048,0,0,0,75.79441879395786,74.7485919503011,77.73682018579643,175.266912415829,196.31753330760978,168.43165417089628,0,0,0,52.55154682648369,52.8598428722896,54.53978458720721,66.93393214270455,70.99997715900652,66.9545244598258,70.55263281823079,57.92677291855948,69.55502999696617,0,0,0,65.08087865026019,67.73604340636815,64.57305864315411,155.13883086564863,72.0938443847188,73.3752797084904,67.9612549485357,0,0,0,185.0501395734643,167.3127079191275,151.19965106312515,84.25988856311413,78.47914726089392,70.20170326616464
3OAR60,64.80559962283586,53.30449281782444,63.23579537551048,0,0,0,75.79441879395786,74.7485919503011,77.73682018579643,175.266912415829,196.31753330760978,168.43165417089628,0,0,0,52.55154682648369,52.8598428722896,54.53978458720721,66.93393214270455,70.99997715900652,66.9545244598258,70.55263281823079,57.92677291855948,69.55502999696617,0,0,0,65.08087865026019,67.73604340636815,64.57305864315411,155.13883086564863,72.0938443847188,73.3752797084904,67.9612549485357,0,0,0,185.0501395734643,167.3127079191275,151.19965106312515,84.25988856311413,78.47914726089392,70.20170326616464
3OAR80,64.80559962283586,53.30449281782444,63.23579537551048,0,0,0,75.79441879395786,74.7485919503011,77.73682018579643,175.266912415829,196.31753330760978,168.43165417089628,0,0,0,52.55154682648369,52.8598428722896,54.53978458720721,66.93393214270455,70.99997715900652,66.9545244598258,70.55263281823079,57.92677291855948,69.55502999696617,0,0,0,65.08087865026019,67.73604340636815,64.57305864315411,155.13883086564863,72.0938443847188,73.3752797084904,67.9612549485357,0,0,0,185.0501395734643,167.3127079191275,151.19965106312515,84.25988856311413,78.47914726089392,70.20170326616464
3OAS100,5.8651952180904905,5.308632981857,7.1239795983013785,0,0,0,8.11767931204206,0.8214130983549571,12.969079891136902,46.8199836330509,66.1649790253198,39.609679635202106,0,0,0,2.4556797582469,0.6134604588660311,1.07694920200409,8.74137173505471,11.760732412841596,11.0594527009534,8.58390365955142,3.20072093049462,4.67477798350282,0,0,0,4.7243897094263,5.94978759650531,5.71495135801637,37.6094135431876,4.8151732798699,4.20542663855334,4.05067082474716,0,0,0,19.9555257402263,16.918028246582903,12.6306277854841,3.63782482711228,2.78774150657643,3.6201080551814
3OAS120,5.8651952180904905,5.308632981857,7.1239795983013785,0,0,0,8.11767931204206,0.8214130983549571,12.969079891136902,46.8199836330509,66.1649790253198,39.609679635202106,0,0,0,2.4556797582469,0.6134604588660311,1.07694920200409,8.74137173505471,11.760732412841596,11.0594527009534,8.58390365955142,3.20072093049462,4.67477798350282,0,0,0,4.7243897094263,5.94978759650531,5.71495135801637,37.6094135431876,4.8151732798699,4.20542663855334,4.05067082474716,0,0,0,19.9555257402263,16.918028246582903,12.6306277854841,3.63782482711228,2.78774150657643,3.6201080551814
3OAS121,5.8651952180904905,5.308632981857,7.1239795983013785,0,0,0,8.11767931204206,0.8214130983549571,12.969079891136902,46.8199836330509,66.1649790253198,39.609679635202106,0,0,0,2.4556797582469,0.6134604588660311,1.07694920200409,8.74137173505471,11.760732412841596,11.0594527009534,8.58390365955142,3.20072093049462,4.67477798350282,0,0,0,4.7243897094263,5.94978759650531,5.71495135801637,37.6094135431876,4.8151732798699,4.20542663855334,4.05067082474716,0,0,0,19.9555257402263,16.918028246582903,12.6306277854841,3.63782482711228,2.78774150657643,3.6201080551814
3OAS140,5.8651952180904905,5.308632981857,7.1239795983013785,0,0,0,8.11767931204206,0.8214130983549571,12.969079891136902,46.8199836330509,66.1649790253198,39.609679635202106,0,0,0,2.4556797582469,0.6134604588660311,1.07694920200409,8.74137173505471,11.760732412841596,11.0594527009534,8.58390365955142,3.20072093049462,4.67477798350282,0,0,0,4.7243897094263,5.94978759650531,5.71495135801637,37.6094135431876,4.8151732798699,4.20542663855334,4.05067082474716,0,0,0,19.9555257402263,16.918028246582903,12.6306277854841,3.63782482711228,2.78774150657643,3.6201080551814
3OAS141,5.8651952180904905,5.308632981857,7.1239795983013785,0,0,0,8.11767931204206,0.8214130983549571,12.969079891136902,46.8199836330509,66.1649790253198,39.609679635202106,0,0,0,2.4556797582469,0.6134604588660311,1.07694920200409,8.74137173505471,11.760732412841596,11.0594527009534,8.58390365955142,3.20072093049462,4.67477798350282,0,0,0,4.7243897094263,5.94978759650531,5.71495135801637,37.6094135431876,4.8151732798699,4.20542663855334,4.05067082474716,0,0,0,19.9555257402263,16.918028246582903,12.6306277854841,3.63782482711228,2.78774150657643,3.6201080551814
3OAS160,5.8651952180904905,5.308632981857,7.1239795983013785,0,0,0,8.11767931204206,0.8214130983549571,12.969079891136902,46.8199836330509,66.1649790253198,39.609679635202106,0,0,0,2.4556797582469,0.6134604588660311,1.07694920200409,8.74137173505471,11.760732412841596,11.0594527009534,8.58390365955142,3.20072093049462,4.67477798350282,0,0,0,4.7243897094263,5.94978759650531,5.71495135801637,37.6094135431876,4.8151732798699,4.20542663855334,4.05067082474716,0,0,0,19.9555257402263,16.918028246582903,12.6306277854841,3.63782482711228,2.78774150657643,3.6201080551814
3OAS161,5.8651952180904905,5.308632981857,7.1239795983013785,0,0,0,8.11767931204206,0.8214130983549571,12.969079891136902,46.8199836330509,66.1649790253198,39.609679635202106,0,0,0,2.4556797582469,0.6134604588660311,1.07694920200409,8.74137173505471,11.760732412841596,11.0594527009534,8.58390365955142,3.20072093049462,4.67477798350282,0,0,0,4.7243897094263,5.94978759650531,5.71495135801637,37.6094135431876,4.8151732798699,4.20542663855334,4.05067082474716,0,0,0,19.9555257402263,16.918028246582903,12.6306277854841,3.63782482711228,2.78774150657643,3.6201080551814
3OAS180,5.8651952180904905,5.308632981857,7.1239795983013785,0,0,0,8.11767931204206,0.8214130983549571,12.969079891136902,46.8199836330509,66.1649790253198,39.609679635202106,0,0,0,2.4556797582469,0.6134604588660311,1.07694920200409,8.74137173505471,11.760732412841596,11.0594527009534,8.58390365955142,3.20072093049462,4.67477798350282,0,0,0,4.7243897094263,5.94978759650531,5.71495135801637,37.6094135431876,4.8151732798699,4.20542663855334,4.05067082474716,0,0,0,19.9555257402263,16.918028246582903,12.6306277854841,3.63782482711228,2.78774150657643,3.6201080551814
3OAS181,5.8651952180904905,5.308632981857,7.1239795983013785,0,0,0,8.11767931204206,0.8214130983549571,12.969079891136902,46.8199836330509,66.1649790253198,39.609679635202106,0,0,0,2.4556797582469,0.6134604588660311,1.07694920200409,8.74137173505471,11.760732412841596,11.0594527009534,8.58390365955142,3.20072093049462,4.67477798350282,0,0,0,4.7243897094263,5.94978759650531,5.71495135801637,37.6094135431876,4.8151732798699,4.20542663855334,4.05067082474716,0,0,0,19.9555257402263,16.918028246582903,12.6306277854841,3.63782482711228,2.78774150657643,3.6201080551814
3OAS60,5.8651952180904905,5.308632981857,7.1239795983013785,0,0,0,8.11767931204206,0.8214130983549571,12.969079891136902,46.8199836330509,66.1649790253198,39.609679635202106,0,0,0,2.4556797582469,0.6134604588660311,1.07694920200409,8.74137173505471,11.760732412841596,11.0594527009534,8.58390365955142,3.20072093049462,4.67477798350282,0,0,0,4.7243897094263,5.94978759650531,5.71495135801637,37.6094135431876,4.8151732798699,4.20542663855334,4.05067082474716,0,0,0,19.9555257402263,16.918028246582903,12.6306277854841,3.63782482711228,2.78774150657643,3.6201080551814
3OAS80,5.8651952180904905,5.308632981857,7.1239795983013785,0,0,0,8.11767931204206,0.8214130983549571,12.969079891136902,46.8199836330509,66.1649790253198,39.609679635202106,0,0,0,2.4556797582469,0.6134604588660311,1.07694920200409,8.74137173505471,11.760732412841596,11.0594527009534,8.58390365955142,3.20072093049462,4.67477798350282,0,0,0,4.7243897094263,5.94978759650531,5.71495135801637,37.6094135431876,4.8151732798699,4.20542663855334,4.05067082474716,0,0,0,19.9555257402263,16.918028246582903,12.6306277854841,3.63782482711228,2.78774150657643,3.6201080551814
3OXCOAT,29.902880538133513,27.99758490431433,28.28638958149078,0,0,0,98.73568641494629,23.547175486175462,91.94844665332961,109.04127767171055,95.66528814488916,69.87813683358317,0,0,0,204.4762678700254,200.4993266393811,228.77478048286864,34.96548694021878,42.83229705911434,27.001006143769033,46.85870696344162,37.27898495517264,35.414984723506215,0,0,0,43.19442020046906,57.05693746392277,57.14951358016377,107.79715680032038,41.86525657220223,46.573530832934026,45.817587773251226,0,0,0,388.2096989816713,376.26134249705404,457.277776816215,28.709320257210425,27.20159894295781,28.74791690879348
3OXOADPt_pp,261.91461924718897,200.782680313797,214.389880146529,0,0,0,191.91252721403802,148.49323455816798,169.21931187297702,394.684247994403,280.042220142197,321.14977912636397,0,0,0,118.527476331384,127.29304521470101,152.080612311578,123.211715884581,135.901796770614,133.909048919652,215.126736234922,185.13974009723802,222.122784185831,0,0,0,154.555034779803,140.430243143157,141.400858342673,428.38441654236,144.120811362773,181.335485951949,172.828621855879,0,0,0,198.324520131941,221.911799078554,192.77035804641704,67.9388366360699,80.16868756791,96.6071973157231
3PEPTabcpp,17.980188619392152,13.089779955263834,17.43279713466691,0,0,0,11.382398165798108,8.214130983549559,14.28928562855798,4.9284193297948375,4.354807536698338,4.0551043136587195,0,0,0,6.548479355325075,7.36152550639236,10.307942362039153,16.983236513820582,13.575660254329463,11.358356828006151,15.40399149864707,16.191882354266905,17.91998227009414,0,0,0,14.848081943911236,12.509809818293224,18.26427753592862,5.69089810192969,11.235404319696439,17.76321998075516,14.942474597956195,0,0,0,8.527251087233251,10.436445996268654,14.5926670531321,13.273144639463728,13.600799471478927,14.480432220725577
4ABUTD,1325.05336558205,585.258605999796,637.26092794923,0,0,0,1094.21022987645,1297.83269540083,590.675578754413,2496.4497413464896,1583.1130172523199,1618.2038588809198,0,0,0,608.517444093582,306.423499203582,339.162073688288,646.528503756522,193.39871078895,294.619834565037,635.8556032743049,1378.4438140663501,1653.2423168627201,0,0,0,873.1443511951961,351.113747521974,665.467789575206,4922.29695103284,463.46042818747804,317.164489621045,619.572606371882,0,0,0,1679.7805543799302,4567.86762657737,8359.39092726859,1546.6654690622502,1150.9993341546601,486.869042166455
4CMLCL_kt,20.2878064101163,16.2167829445769,15.8822839279778,0,0,0,181.67719242928902,7.666522251312928,107.324960536234,14.887933392088597,13.204900272569098,14.1928650978055,0,0,0,214.953834838546,88.64503630614149,12.769540538048501,21.0625433235128,65.5551936345428,93.55699176752441,57.9119527716311,29.6223584155581,96.25792847848992,0,0,0,10.123692234484901,83.5258643355553,116.24328896253901,11.7117033402031,27.5534915459222,19.5834792720693,46.447692123767396,0,0,0,39.2077730402684,32.6276259041241,83.8771786919526,830.3089368908978,463.187475168441,195.556817490681
4H2KPILY,7.884360784974099,6.83577397663777,6.495393163157149,0,0,0,7.941208022649829,11.13471088881164,6.36805120403127,3.182937483825836,2.388120262060379,3.982691736629099,0,0,0,8.84044712968885,6.95255186714835,6.07707049702309,6.493590431754921,5.589977751782726,6.476256086143866,6.2321492322770595,9.22560738789626,11.191135172627959,0,0,0,7.134792622398901,6.865139534429202,6.89329184420532,4.123839204296878,7.28963732646971,9.603436950726293,9.181520536093565,0,0,0,5.01085888631233,6.591439576590719,8.58392179596006,10.421876531727081,7.60293138157207,6.0335134253023295
4HBCOAH,2.0191655668836104,3.12700298931303,2.34672269120516,0,0,0,2.20589111740273,4.74594234605086,2.87338895791655,2.46420966489742,2.59883675577158,2.46202761900708,0,0,0,3.27423967766254,2.55608524527513,2.69237300501023,2.24778130329978,2.54089897808306,1.69379005329916,2.46934214863808,2.76140629297575,3.68315841124465,0,0,0,3.37456407816164,2.05954186032876,3.18151931271015,2.22687317032032,2.6750962665943905,3.38944833555046,4.140685731963759,0,0,0,0.967007855253256,1.42814524159466,3.18831380992802,3.2445464674244704,3.71698867543524,2.2004578374632
4HBHYOX,174.705896906073,112.49938661551701,130.201203599543,0,0,0,21.9706755293312,26.55902351347689,16.0754463321277,8846.615372384429,5913.1964853552,6731.11109778832,0,0,0,15.2252145011308,15.949971930516801,12.9233904240491,273.729812046285,211.03980940821305,239.721109896341,110.591251942577,192.23153353147097,258.31689857325404,0,0,0,22.175706799347896,16.018658913668098,22.034967091733197,12626.205922148001,5279.43623693736,12436.4508511905,6310.31504060556,0,0,0,32.614537663541604,47.23865029890021,65.11517819506851,220.53084019494202,233.747901475666,217.490413354427
4HBZR,2.4037685320043,1.01809399652052,1.92766506777567,0,0,0,0.617649512872765,1.3690218305915902,1.6308423815202,2.7722358730096,1.68573194968968,1.23101380950354,0,0,0,1.30969587106501,0.9201906882990458,2.0000485180076,1.16551623134063,0.871165363914191,0.8967123811583809,1.23467107431904,1.69449931614421,2.76236880843348,0,0,0,0.9641611651890408,1.22046925056519,1.0015894132606,3.0516410111796897,1.13691591330262,1.1925836736196,0.9901639793826392,0,0,0,1.8461059054834896,1.97743187297722,2.32992163033202,1.08151548914149,0.7602931381572071,1.41965021771819
4HOXPACMOF,19.0378467734741,8.65379897042442,14.7089225823752,0,0,0,32.7354241822565,42.1658723822211,24.0743399176792,3.79898990005019,3.7928968868017696,3.9826917366291,0,0,0,17832.1641324857,5333.016255742029,5757.83198357187,2.91379057835157,1.66973361416887,1.09598179919358,30.9843645793397,39.538317376698295,47.24358962115729,0,0,0,30.9495734025682,16.7051728671111,25.4521545016812,5.36099096558594,3.00948329991869,4.07989151501444,3.33055156701433,0,0,0,9338.92231701083,33858.9068170312,120992.462380779,9.7336394022734,5.3220519671004505,4.75582822935595
4HOXPACt2pp,62.49798183211175,61.37652379023709,78.65711591771586,0,0,0,63.52966418119869,50.653807731889046,69.34963079512106,60.681162998098976,53.662467065121376,64.30236840230245,0,0,0,43.05625176126238,49.894783987770474,50.30891272219113,49.03493287568776,40.218800967371784,49.51845038174619,66.31947484913698,63.51234473844228,54.18492662696448,0,0,0,69.03393942753536,58.88764133977057,69.40425463652878,65.65152013240629,45.27600431211003,47.0129037653202,50.67839276294776,0,0,0,54.679898724320424,53.939947201767446,55.67286421951238,48.27491865167913,50.17934711837567,53.1659006535464
4HTHRS,286.048455308512,221.217281243959,217.95186994567902,0,0,0,191.383113345861,383.50864880972506,124.953590088858,46.7173082303469,40.3170891300781,42.3613575623276,0,0,0,514.383053360785,362.555131189824,330.23878030025503,198.05450816852505,200.658422154902,256.659010429332,196.489082398773,335.008790725104,290.969514488327,0,0,0,186.08310488148499,142.566064331646,159.017048611198,65.8989504846641,179.231449861824,264.628040420013,197.58272134044498,0,0,0,84.2175932120563,97.9927350386488,115.024552065865,243.537624236679,178.668887466944,156.090541438115
4MBZALDH,0.288452223840516,0.363604998757329,0.335246098743594,0,0,0,0.0882356446961093,0.273804366118319,0.388295805123858,0.410701610816236,0.351194156185349,0.14482515405924,0,0,0,0.0,0.102243409811005,0.0769249430002922,0.333004637525894,0.217791340978548,0.498173545087989,0.4115570247730129,0.43931463751886896,0.35414984723506204,0,0,0,0.3856644660756161,0.30511731264129804,0.29458512154723604,0.24743035225781304,0.200632219994579,0.251070247077812,0.270044721649811,0,0,0,0.439549025115117,0.439429305106048,0.7357647253680051,0.786556719375629,0.253431046052402,0.425895065315458
4MBZDH,15.095666380987,13.0170589555124,17.390891372324,0,0,0,10.1470991400526,9.94822530229892,14.522263111632302,29.0571389652487,31.888429381629706,29.3270936969961,0,0,0,7.53075125862383,8.38395960450242,11.6156663930441,7.90886014123997,8.929444980120449,8.668219684531019,19.754737189104606,20.1457140919367,18.982431811799298,0,0,0,18.0298137890351,19.8326253216844,18.853447779023107,28.2895369414766,19.6619575594688,17.6376848572163,14.4924000618732,0,0,0,22.944459111009106,15.489883004988199,15.205804324272098,8.35716514336605,10.2217188574469,10.5054116111146
4MCAT23DOX,2.11531630816378,2.3997929917983702,1.84385354308977,0,0,0,2.8235406302754997,5.2935510782875,3.26168476304041,2.56688506760148,2.0369261058750303,3.1861533893032794,0,0,0,3.11052769377941,2.7605720648971404,3.46162243501315,36.1310031715595,34.48362898827,60.179364246629106,2.99848689477481,2.38485088938815,3.32900856400958,0,0,0,4.24230912683178,4.424201033298821,4.59552789613688,3.21659457935157,3.41074773990785,5.4607778739424,3.78062610309735,0,0,0,2.37356473562163,2.0872891992537297,3.3109412641560203,12.8798662797759,12.2491672258661,10.221481567571
4OD,36.344980203905,55.48612281036839,50.1192917621674,0,0,0,31.323653867118804,30.4835527611728,42.8678568856739,53.0831831979985,51.5553021280093,97.75697898998692,0,0,0,43.056251761262395,56.9495792647299,75.540294026287,53.3639931635244,66.5715532257761,56.991053558066,72.6104179420959,45.3121668983748,44.3395608738298,0,0,0,42.905171850912296,55.1499542599146,43.3040128674437,84.3737501199142,57.38081491844971,41.0499853972222,56.619376639243605,0,0,0,63.73460864169189,35.5937737135899,29.553216468948197,27.726124357990898,26.8636908815547,34.0006227143508
